"","H1_PelletTriflic_Fl_R1","H1_PelletTriflic_Fl_R2","H1_PelletTriflic_Fl_R3","H1_SonicSupTriflic_V2_R1","H1_SonicSupTriflic_V2_R2","H1_SonicSupTriflic_V2_R3","H1_wholetriflic_R1","H1_wholetriflic_R2","H1_wholetriflic_R3"
"55744389",3.81275054827961,3.73864299363903,3.73369731670766,3.53636716115595,3.53636716115595,3.53636716115595,3.66175413389045,3.7453039044158,3.85107171920376
"55782181",3.9377535473782,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.53636716115595,3.82424572839498,3.7453039044158,3.85107171920376
"55790691",3.73713882203652,3.81446958001933,3.87421786996274,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.82206430322607,3.67784820253892
"55806441",3.73713882203652,3.81446958001933,3.80880976029009,5.42570659707111,5.4150567417395,5.46660042107745,4.16184255174279,4.05825593198396,4.40541601416866
"55816901",3.81275054827961,3.58595447815359,3.6530894836839,4.36674767735495,4.2680637041073,4.32152606736027,3.82424572839498,3.53636716115595,3.92111803983263
"55828212",3.53636716115595,4.047165701541,3.53636716115595,3.53636716115595,4.10032024721548,4.15483771134544,4.00801863990362,3.88893982300725,3.98466726063463
"55838498",3.53636716115595,3.53636716115595,3.53636716115595,3.9972797600252,3.95921521198197,4.01716151393556,3.53636716115595,3.53636716115595,3.53636716115595
"55854381",3.53636716115595,3.53636716115595,3.53636716115595,3.9972797600252,4.05519653128713,3.9673699839213,3.53636716115595,3.53636716115595,3.53636716115595
"55916126",3.9377535473782,3.81446958001933,3.80880976029009,3.77974845912715,3.90720861963273,4.01716151393556,3.53636716115595,3.53636716115595,3.53636716115595
"55942972",3.53636716115595,3.65621456214349,3.73369731670766,4.08759267366985,4.34690499301663,4.1978548730421,3.53636716115595,3.53636716115595,3.53636716115595
"55950508",4.04466311875441,3.81446958001933,3.98736623506575,3.53636716115595,3.53636716115595,3.53636716115595,3.89136152227787,4.00508895118836,3.92111803983263
"55953212",4.98005207146899,4.98619661809598,4.83814033404031,3.53636716115595,3.53636716115595,3.53636716115595,5.05284141175227,4.51132579632444,4.83140209025197
"55962530",4.23400832634894,4.14529513173737,4.03893772300543,3.53636716115595,3.53636716115595,3.53636716115595,4.11260307561654,4.20563317524412,4.15539338167107
"55969096",3.9377535473782,4.09717470791661,4.08828847076042,3.53636716115595,3.53636716115595,3.53636716115595,4.00801863990362,4.00508895118836,3.92111803983263
"55974282",4.04466311875441,4.09717470791661,3.9329686128116,3.53636716115595,3.53636716115595,3.53636716115595,4.25618148713542,4.20563317524412,4.15539338167107
"55976732",3.9377535473782,3.65621456214349,3.6530894836839,3.53636716115595,3.53636716115595,3.53636716115595,3.95174980122194,3.94908945436606,3.98466726063463
"55983337",4.74899968441597,4.49172956252892,4.70167474490325,4.94884934898523,4.82987228078016,4.75586223932135,4.39031522905932,4.42812736850571,4.10105823786961
"55987675",3.53636716115595,3.53636716115595,3.53636716115595,3.9972797600252,4.00828880613727,3.9673699839213,3.53636716115595,3.53636716115595,3.53636716115595
"55990154",3.53636716115595,3.53636716115595,3.53636716115595,3.84199955327724,4.00828880613727,3.9673699839213,3.53636716115595,3.53636716115595,3.77080736925675
"56000046",3.53636716115595,3.53636716115595,3.53636716115595,4.29086871125553,4.2680637041073,4.15483771134544,3.53636716115595,3.7453039044158,3.53636716115595
"56000262",4.32160798883823,4.32530853219889,4.27023560590825,3.84199955327724,4.05519653128713,4.01716151393556,4.25618148713542,4.29728861211499,3.53636716115595
"56002051",3.81275054827961,3.81446958001933,3.9329686128116,3.53636716115595,3.53636716115595,3.53636716115595,3.74722024957899,3.58767015800609,3.77080736925675
"56004558",3.53636716115595,3.53636716115595,3.53636716115595,4.13035920483081,4.10032024721548,4.1978548730421,4.06145059634789,3.94908945436606,4.15539338167107
"56007705",3.53636716115595,3.53636716115595,3.53636716115595,4.08759267366985,4.2680637041073,4.36127269348482,3.53636716115595,3.58767015800609,3.53636716115595
