"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"O34782",1.12840998822647,-3.81452014635442,3.08671359978679,-1.23578687268488,0.216537795809662,0.311341780015669
"P37104",1.13502529270267,-3.82225671014231,3.09198791327176,-1.23618099984674,0.21639129160798,0.311341780015669
"P68731",1.12840998822647,-3.81452014635442,3.08671359978679,-1.23578687268488,0.216537795809662,0.311341780015669
"C0SPB4",1.32987293085165,3.65723470602125,2.96165156878216,1.23486325824787,0.216881399649709,0.311440590371509
"O31709",2.0239273136044,-2.51948881567095,2.04437658592107,-1.23239956523755,0.217799863251729,0.3123636013471
"O31711",1.3002769926576,3.62654248287046,2.94670285433175,1.2307119727187,0.218430608560435,0.31287216118707
"O34497",1.12179468375027,-3.80671597610999,3.10291864946623,-1.22681784672789,0.219891061513401,0.314566379665005
"O34751",14.1933062669207,0.900989510255098,0.736678371566517,1.22304325066471,0.221313360964588,0.316201813332759
"O32174",14.347005369637,0.93006247556179,0.763600874387273,1.21799556123883,0.223225659530584,0.318131663205222
"P21470",9.77766952181399,-1.11577217016957,0.915868479341042,-1.2182668094139,0.223122598531867,0.318131663205222
"P50743",8.56901853719945,1.15200119153326,0.95182166679817,1.21031200666872,0.226159192191041,0.3219074934076
"O06986",1.60925545992363,3.93336032537232,3.25282992058678,1.20921180061661,0.226581485239358,0.32200461570291
"O32044",4.64996734134326,1.61479896955389,1.33603090249044,1.20865390654049,0.226795837008758,0.32200461570291
"P16263",33.7151516939267,0.672369818523945,0.562792817294341,1.19470220276869,0.23220340152696,0.329269654480658
"P08065",100.04543734858,-0.544934359194114,0.458192349396928,-1.18931352719301,0.234316314217047,0.331850480009893
"P25812",18.0884417172987,0.839859844645651,0.708925201796244,1.18469458063792,0.236138225962937,0.334013245962556
"P70947",3.90376686566701,2.06185767803299,1.74428250323098,1.18206636494591,0.237179369082279,0.335067612431698
"P19946",19.7632837179141,0.82976498509641,0.702847333142297,1.18057641534569,0.237771037364376,0.33548516230864
"O07598",2.86418594833142,-1.93661807480969,1.64320640985413,-1.17856044328698,0.238573250753129,0.336198374506586
"P54532",15.7929452748942,-0.826518002352372,0.706103120072911,-1.17053441467165,0.241785973135194,0.340302493866056
"P14949",10.6528810814811,-1.34991369302554,1.16361824990321,-1.16010013863036,0.246008037750634,0.345815268947231
"O05518",1.20339103904798,3.51134204059932,3.03563593389933,1.1567072327046,0.247391993690468,0.346899911944679
"P55872",1.20339103904798,3.51134204059932,3.03563593389933,1.1567072327046,0.247391993690468,0.346899911944679
