"","Jurkat_sonic_1","Jurkat_sonic_2","Jurkat_sonic_3","Jurkat_triflic_1","Jurkat_triflic_2","Jurkat_triflic_3"
"M0R2L6",3.11238157693173,0,0,5.36227045963695,0,0
"M0R2L9",0,1.90319845532468,6.19805661028697,0,0,0
"M0R2Q4",23.6540999846811,19.9835837809091,4.13203774019132,13.4056761490924,7.15178935122612,17.4754117485133
"M0R2S1",4.35733420770442,0,4.82071069688987,10.7245409192739,8.58214722147135,9.32021959920709
"M0R2T0",11.2045736769542,0,11.7074402638754,17.4273789938201,11.4428629619618,5.82513724950443
"M0R2U2",9.33714473079518,10.4675915042857,4.13203774019132,0,2.86071574049045,13.9803293988106
"M0R2V0",1.86742894615904,0,0,0,0,0
"M0R323",14.3169552538859,13.3223891872727,11.0187673071768,2.68113522981848,7.15178935122612,2.33005489980177
"M0R389",18.6742894615904,14.2739884149351,12.3961132205739,12.0651085341831,11.4428629619618,3.49508234970266
"M0R3C2",2.48990526154538,0,0,0,0,0
"M0R3C3",0,1.90319845532468,0,0,0,2.33005489980177
"M0R3C7",2.48990526154538,0,6.19805661028697,0,0,0
"M0R3D6",1.86742894615904,0,9.64142139377974,8.04340568945543,5.7214314809809,0
"M0R3F1",6.8472394692498,3.80639691064935,4.13203774019132,10.7245409192739,4.29107361073567,3.49508234970266
"M0R3H0",5.60228683847711,0,3.44336478349276,4.02170284472771,0,2.33005489980177
"M3ZCP1",0,2.85479768298702,0,0,0,0
"N0E472",4.35733420770442,0,10.3300943504783,5.36227045963695,2.86071574049045,0
"N0E644",0,0,0,5.36227045963695,2.86071574049045,0
"O00148",8.09219210002249,0,8.95274843708119,5.36227045963695,2.86071574049045,19.8054666483151
"O00154",9.33714473079518,9.51599227662339,2.06601887009566,20.1085142236386,7.15178935122612,15.1453568487115
"O00165",5.60228683847711,0,3.44336478349276,0,0,0
"O00170",3.11238157693173,2.85479768298702,2.06601887009566,5.36227045963695,4.29107361073567,0
"O00231",0,0,0,4.02170284472771,4.29107361073567,0
"O00232",0,0,0,2.68113522981848,2.86071574049045,0
"O00233",4.35733420770442,0,0,0,0,0
"O00255",1.86742894615904,0,0,0,0,0
"O00267",1.86742894615904,0,0,0,0,0
"O00273",0,0,3.44336478349276,0,0,0
"O00303",4.97981052309076,2.85479768298702,4.13203774019132,8.04340568945543,15.7339365726975,10.485247049108
"O00330",1.24495263077269,0,1.37734591339711,0,0,0
"O00410",1.86742894615904,0,0,0,0,2.33005489980177
"O00422",2.48990526154538,0,0,0,0,0
"O00425",4.97981052309076,0,1.37734591339711,0,0,0
"O00429",0,5.70959536597403,3.44336478349276,0,0,4.66010979960355
"O00445",0,0,0,0,0,3.49508234970266
"O00479",2.48990526154538,0,4.82071069688987,0,0,0
"O00487",0,0,10.3300943504783,4.02170284472771,0,0
"O00505",3.11238157693173,0,0,0,0,0
"O00541",8.09219210002249,0,0,4.02170284472771,10.0125050917166,5.82513724950443
"O00566",0,8.56439304896105,1.37734591339711,0,0,0
"O00567",11.2045736769542,0,8.26407548038263,4.02170284472771,4.29107361073567,3.49508234970266
"O00571",6.8472394692498,4.75799613831169,4.13203774019132,20.1085142236386,5.7214314809809,10.485247049108
"O00743",1.86742894615904,0,1.37734591339711,2.68113522981848,0,0
"O00764",1.24495263077269,3.80639691064935,0,0,0,0
"O14497",5.60228683847711,11.4191907319481,17.2168239174638,0,0,0
"O14556",0,0,0,0,0,13.9803293988106
"O14579",3.11238157693173,0,0,0,0,8.15519214930621
"O14744",2.48990526154538,2.85479768298702,5.50938365358842,0,0,0
"O14745",0,0,0,0,4.29107361073567,0
"O14776",1.86742894615904,0,13.7734591339711,2.68113522981848,0,4.66010979960355
"O14818",0,2.85479768298702,1.37734591339711,0,5.7214314809809,0
"O14828",2.48990526154538,0,2.75469182679421,0,2.86071574049045,0
"O14908",1.86742894615904,0,0,0,0,0
"O14929",3.11238157693173,6.66119459363637,2.75469182679421,0,0,0
"O14933",0,0,0,0,0,4.66010979960355
"O14950",3.11238157693173,0,0,0,0,3.49508234970266
"O14964",3.73485789231807,0,1.37734591339711,0,0,0
"O14979",2.48990526154538,9.51599227662339,1.37734591339711,0,0,2.33005489980177
"O14980",2.48990526154538,0,0,6.70283807454619,7.15178935122612,3.49508234970266
"O15020",4.97981052309076,0,1.37734591339711,4.02170284472771,0,0
"O15042",7.46971578463614,0,5.50938365358842,5.36227045963695,2.86071574049045,0
"O15067",21.1641947231357,14.2739884149351,14.4621320906696,10.7245409192739,18.5946523131879,12.8153019489098
"O15117",4.35733420770442,0,2.06601887009566,2.68113522981848,0,5.82513724950443
"O15143",1.86742894615904,0,0,2.68113522981848,2.86071574049045,3.49508234970266
"O15144",1.24495263077269,1.90319845532468,1.37734591339711,2.68113522981848,5.7214314809809,2.33005489980177
"O15234",1.24495263077269,0,1.37734591339711,0,0,0
"O15235",1.86742894615904,0,0,0,0,0
"O15355",2.48990526154538,1.90319845532468,0,0,0,0
"O15371",1.86742894615904,0,0,0,0,0
"O15372",5.60228683847711,2.85479768298702,3.44336478349276,2.68113522981848,0,0
"O15382",4.35733420770442,0,3.44336478349276,0,5.7214314809809,0
"O15391",0,0,2.06601887009566,0,0,0
"O15399",0,0,0,0,0,4.66010979960355
"O15523",5.60228683847711,4.75799613831169,4.13203774019132,20.1085142236386,4.29107361073567,6.99016469940532
"O15533",0,0,2.75469182679421,0,0,0
"O43143",17.4293368308177,11.4191907319481,14.4621320906696,6.70283807454619,15.7339365726975,2.33005489980177
"O43169",0,6.66119459363637,2.75469182679421,0,0,0
"O43172",0,0,0,0,4.29107361073567,2.33005489980177
"O43175",32.9912447154763,34.2575721958442,17.2168239174638,5.36227045963695,2.86071574049045,22.1355215481168
"O43193",1.86742894615904,0,1.37734591339711,0,0,0
"O43242",11.2045736769542,0,3.44336478349276,5.36227045963695,5.7214314809809,4.66010979960355
"O43252",2.48990526154538,3.80639691064935,6.19805661028697,4.02170284472771,4.29107361073567,9.32021959920709
"O43290",1.24495263077269,0,0,2.68113522981848,0,0
"O43390",1.24495263077269,3.80639691064935,3.44336478349276,0,5.7214314809809,5.82513724950443
"O43399",1.24495263077269,8.56439304896105,0,0,0,0
"O43447",6.22476315386345,0,1.37734591339711,0,0,0
"O43488",0,0,2.06601887009566,0,0,0
"O43566",0,5.70959536597403,0,0,0,0
"O43592",4.35733420770442,0,2.06601887009566,4.02170284472771,0,0
"O43598",1.86742894615904,1.90319845532468,0,0,2.86071574049045,0
"O43660",5.60228683847711,0,0,0,0,0
"O43681",4.35733420770442,1.90319845532468,3.44336478349276,0,0,2.33005489980177
"O43684",9.33714473079518,0,0,4.02170284472771,2.86071574049045,0
"O43707",16.184384200045,4.75799613831169,8.95274843708119,9.38397330436467,2.86071574049045,4.66010979960355
"O43709",3.73485789231807,4.75799613831169,5.50938365358842,4.02170284472771,0,0
"O43719",1.86742894615904,0,0,0,0,0
"O43765",0,0,0,2.68113522981848,12.873220832207,0
"O43768",3.73485789231807,0,0,0,0,0
"O43776",5.60228683847711,0,2.75469182679421,12.0651085341831,5.7214314809809,9.32021959920709
"O43795",2.48990526154538,0,0,0,0,2.33005489980177
"O43809",2.48990526154538,3.80639691064935,8.26407548038263,10.7245409192739,5.7214314809809,15.1453568487115
"O43815",0,0,0,0,0,4.66010979960355
"O43837",3.73485789231807,0,0,10.7245409192739,7.15178935122612,3.49508234970266
"O43847",0,0,0,4.02170284472771,0,0
"O43852",2.48990526154538,0,0,4.02170284472771,0,0
"O43897",0,0,0,0,0,6.99016469940532
"O60234",3.73485789231807,0,0,0,0,0
"O60256",7.46971578463614,12.3707899596104,11.0187673071768,0,5.7214314809809,4.66010979960355
"O60264",2.48990526154538,0,2.06601887009566,14.7462437640016,7.15178935122612,3.49508234970266
"O60282",2.48990526154538,0,0,0,0,0
"O60287",1.86742894615904,0,0,0,4.29107361073567,0
"O60306",4.97981052309076,3.80639691064935,3.44336478349276,6.70283807454619,2.86071574049045,0
"O60341",1.24495263077269,0,0,2.68113522981848,0,4.66010979960355
"O60361",6.8472394692498,9.51599227662339,9.64142139377974,26.8113522981848,17.1642944429427,26.7956313477204
"O60493",3.11238157693173,0,0,0,0,0
"O60506",0,6.66119459363637,2.75469182679421,0,0,4.66010979960355
"O60563",1.86742894615904,0,0,0,0,0
"O60610",17.4293368308177,20.9351830085714,60.6032201894726,10.7245409192739,14.3035787024522,10.485247049108
"O60664",5.60228683847711,0,4.13203774019132,0,0,0
"O60711",4.35733420770442,0,2.06601887009566,0,0,0
"O60762",0,0,1.37734591339711,0,2.86071574049045,0
"O60763",6.22476315386345,0,0,0,0,0
"O60783",0,0,0,4.02170284472771,0,0
"O60784",1.24495263077269,0,4.82071069688987,0,0,0
"O60812",0,1.90319845532468,0,0,0,2.33005489980177
"O60814",23.0316236692948,22.8383814638961,135.668572469615,53.6227045963695,184.516165261634,57.0863450451434
"O60828",4.35733420770442,0,0,0,0,0
"O60832",6.22476315386345,1.90319845532468,0,16.0868113789109,7.15178935122612,8.15519214930621
"O60841",13.0720026231132,6.66119459363637,1.37734591339711,20.1085142236386,15.7339365726975,6.99016469940532
"O60869",2.48990526154538,0,0,0,0,0
"O60884",5.60228683847711,0,1.37734591339711,0,0,0
"O60885",0,0,0,0,0,4.66010979960355
"O60888",5.60228683847711,0,4.82071069688987,0,8.58214722147135,0
"O75083",18.6742894615904,61.853949798052,26.8582453112436,5.36227045963695,14.3035787024522,9.32021959920709
"O75131",0,0,1.37734591339711,4.02170284472771,2.86071574049045,0
"O75182",0,0,2.06601887009566,0,0,0
"O75306",0,0,4.13203774019132,4.02170284472771,0,0
"O75323",1.86742894615904,0,0,0,0,0
"O75367",40.4609605001124,31.4027745128572,26.169572354545,14.7462437640016,15.7339365726975,58.2513724950443
"O75369",4.35733420770442,0,2.06601887009566,9.38397330436467,5.7214314809809,19.8054666483151
"O75390",14.3169552538859,17.1287860979221,22.0375346143537,8.04340568945543,8.58214722147135,9.32021959920709
"O75400",0,0,4.13203774019132,0,0,0
"O75425",0,0,2.06601887009566,0,0,0
"O75431",0,0,2.75469182679421,0,0,0
"O75439",0,0,0,4.02170284472771,0,0
"O75475",0,0,4.13203774019132,0,0,8.15519214930621
"O75494",0,0,0,10.7245409192739,15.7339365726975,2.33005489980177
"O75521",2.48990526154538,0,0,0,0,0
"O75531",4.35733420770442,10.4675915042857,5.50938365358842,2.68113522981848,7.15178935122612,11.6502744990089
"O75533",21.7866710385221,5.70959536597403,17.2168239174638,30.8330551429125,14.3035787024522,22.1355215481168
"O75534",1.24495263077269,0,0,0,2.86071574049045,2.33005489980177
"O75569",3.11238157693173,0,0,0,0,0
"O75600",0,0,0,0,0,6.99016469940532
"O75607",8.71466841540883,6.66119459363637,0,5.36227045963695,2.86071574049045,0
"O75643",12.4495263077269,20.9351830085714,28.2355912246407,20.1085142236386,42.9107361073567,23.3005489980177
"O75663",5.60228683847711,0,0,0,4.29107361073567,10.485247049108
"O75674",0,2.85479768298702,0,0,0,0
"O75694",0,9.51599227662339,2.75469182679421,6.70283807454619,0,0
"O75746",1.24495263077269,2.85479768298702,3.44336478349276,0,0,0
"O75791",0,0,4.13203774019132,0,7.15178935122612,0
"O75792",1.86742894615904,1.90319845532468,8.95274843708119,2.68113522981848,0,3.49508234970266
"O75821",1.24495263077269,0,0,0,5.7214314809809,0
"O75832",0,4.75799613831169,0,0,0,0
"O75880",0,0,6.88672956698553,0,0,0
"O75909",1.86742894615904,0,2.06601887009566,0,0,0
"O75937",3.73485789231807,0,0,0,2.86071574049045,0
"O75995",0,0,0,4.02170284472771,0,0
"O76003",1.86742894615904,0,0,0,0,0
"O76021",17.4293368308177,11.4191907319481,6.19805661028697,6.70283807454619,22.8857259239236,10.485247049108
"O76094",8.09219210002249,4.75799613831169,0,4.02170284472771,2.86071574049045,5.82513724950443
"O94766",0,0,2.06601887009566,0,0,0
"O94776",1.24495263077269,0,3.44336478349276,5.36227045963695,11.4428629619618,4.66010979960355
"O94808",0,0,0,2.68113522981848,5.7214314809809,0
"O94826",1.24495263077269,2.85479768298702,0,0,0,0
"O94874",0,5.70959536597403,0,5.36227045963695,0,0
"O94888",2.48990526154538,0,1.37734591339711,4.02170284472771,2.86071574049045,0
"O94903",2.48990526154538,16.1771868702598,0,5.36227045963695,0,0
"O94915",1.86742894615904,0,0,0,0,0
"O94953",1.86742894615904,0,0,0,0,0
"O94973",6.8472394692498,0,0,0,0,2.33005489980177
"O94979",4.35733420770442,0,2.75469182679421,0,0,2.33005489980177
"O95232",1.24495263077269,1.90319845532468,0,0,0,0
"O95299",1.24495263077269,0,0,2.68113522981848,0,0
"O95319",6.8472394692498,0,5.50938365358842,0,0,0
"O95336",3.73485789231807,0,2.06601887009566,0,5.7214314809809,5.82513724950443
"O95372",3.73485789231807,9.51599227662339,5.50938365358842,0,2.86071574049045,0
"O95373",0,0,0,0,5.7214314809809,4.66010979960355
"O95379",0,3.80639691064935,0,0,0,0
"O95433",0,0,0,21.4490818385478,10.0125050917166,0
"O95466",4.97981052309076,0,1.37734591339711,2.68113522981848,0,0
"O95571",6.8472394692498,0,1.37734591339711,0,0,0
"O95573",1.86742894615904,0,0,2.68113522981848,0,4.66010979960355
"O95747",0,0,0,5.36227045963695,0,0
"O95793",4.35733420770442,3.80639691064935,1.37734591339711,0,0,3.49508234970266
"O95816",2.48990526154538,1.90319845532468,0,0,0,0
"O95817",1.24495263077269,0,4.82071069688987,0,0,0
"O95819",4.97981052309076,0,0,2.68113522981848,2.86071574049045,2.33005489980177
"O95831",4.35733420770442,7.61279382129871,4.13203774019132,6.70283807454619,0,3.49508234970266
"O95864",5.60228683847711,0,0,2.68113522981848,0,0
"O95865",0,0,2.06601887009566,0,0,0
"O95870",0,0,2.06601887009566,0,0,0
"O95881",0,0,6.19805661028697,0,0,0
"O95983",0,4.75799613831169,0,0,0,0
"O96005",1.86742894615904,0,0,0,0,0
"O96008",7.46971578463614,0,1.37734591339711,5.36227045963695,5.7214314809809,3.49508234970266
"O96011",0,0,0,0,0,3.49508234970266
"P00338",47.9306762847486,14.2739884149351,240.346861887795,38.8764608323679,54.3535990693185,39.6109332966301
"P00367",3.73485789231807,0,4.82071069688987,5.36227045963695,2.86071574049045,11.6502744990089
"P00387",5.60228683847711,0,1.37734591339711,0,0,3.49508234970266
"P00390",1.86742894615904,1.90319845532468,0,2.68113522981848,0,0
"P00395",1.86742894615904,0,2.06601887009566,0,0,0
"P00403",0,0,0,5.36227045963695,2.86071574049045,12.8153019489098
"P00414",1.24495263077269,0,0,4.02170284472771,0,0
"P00441",9.95962104618152,10.4675915042857,204.53586813947,0,18.5946523131879,8.15519214930621
"P00491",24.8990526154538,15.2255876425974,25.4808993978464,13.4056761490924,7.15178935122612,23.3005489980177
"P00492",0,0,0,12.0651085341831,12.873220832207,3.49508234970266
"P00505",7.46971578463614,4.75799613831169,17.9054968741624,6.70283807454619,5.7214314809809,15.1453568487115
"P00558",95.8613525694971,157.965471791948,185.941698308609,41.5575960621864,72.9482513825064,72.231701893855
"P00747",0,0,2.06601887009566,0,0,0
"P00813",118.270499923406,272.157379111429,55.7825094925828,48.2604341367326,37.1893046263758,22.1355215481168
"P00966",0,0,6.19805661028697,0,0,0
"P01889",0,0,13.0847861772725,0,0,0
"P01891",0,0,13.0847861772725,0,0,0
"P01892",0,0,13.0847861772725,0,0,0
"P01893",0,0,6.88672956698553,0,0,0
"P02768",4.35733420770442,9.51599227662339,4.82071069688987,18.7679466087293,10.0125050917166,8.15519214930621
"P02786",0,0,2.06601887009566,0,0,5.82513724950443
"P03915",1.86742894615904,0,0,0,0,0
"P03928",0,0,2.06601887009566,0,0,0
"P03989",0,0,13.0847861772725,0,0,0
"P04040",2.48990526154538,6.66119459363637,2.75469182679421,4.02170284472771,0,0
"P04075",36.7261026077944,141.788284921688,88.1501384574147,37.5358932174587,25.746441664414,83.8819763928638
"P04080",1.86742894615904,0,16.5281509607653,6.70283807454619,10.0125050917166,5.82513724950443
"P04083",3.73485789231807,25.6931791468831,11.0187673071768,0,0,3.49508234970266
"P04179",0,0,2.06601887009566,0,0,0
"P04181",0,0,2.75469182679421,0,0,2.33005489980177
"P04183",4.35733420770442,0,0,0,0,0
"P04216",3.11238157693173,0,4.13203774019132,0,0,0
"P04264",0,0,0,0,4.29107361073567,0
"P04350",200.437373554403,310.221348217922,69.5559686265538,100.542571118193,147.326860635258,213.200023331862
"P04406",511.053054932189,1416.93124998922,207.290559966264,158.18697855929,258.894774514386,213.200023331862
"P04439",1.24495263077269,0,22.0375346143537,0,0,0
"P04632",1.86742894615904,0,0,0,0,0
"P04818",6.22476315386345,5.70959536597403,4.13203774019132,4.02170284472771,0,12.8153019489098
"P04843",6.22476315386345,20.9351830085714,13.7734591339711,20.1085142236386,10.0125050917166,20.970494098216
"P04844",10.5820973615679,23.7899806915585,4.13203774019132,10.7245409192739,5.7214314809809,4.66010979960355
"P04899",1.86742894615904,1.90319845532468,0,0,0,0
"P04908",108.93335519261,95.1599227662339,174.234258044734,146.121870025107,90.1125458254491,182.909309634439
"P05062",0,0,0,0,0,16.3103842986124
"P05141",1.24495263077269,0,1.37734591339711,6.70283807454619,0,4.66010979960355
"P05161",11.2045736769542,7.61279382129871,18.5941698308609,13.4056761490924,7.15178935122612,6.99016469940532
"P05198",4.35733420770442,8.56439304896105,2.75469182679421,9.38397330436467,5.7214314809809,0
"P05204",4.97981052309076,0,13.0847861772725,0,0,0
"P05386",0,0,0,0,0,15.1453568487115
"P05387",0,2.85479768298702,0,0,0,4.66010979960355
"P05388",4.97981052309076,0,0,8.04340568945543,17.1642944429427,15.1453568487115
"P05455",7.46971578463614,10.4675915042857,19.2828427875595,4.02170284472771,0,5.82513724950443
"P05534",0,0,19.2828427875595,0,0,0
"P05556",1.86742894615904,0,0,0,0,0
"P06132",3.11238157693173,0,0,0,0,0
"P06239",3.73485789231807,0,3.44336478349276,17.4273789938201,8.58214722147135,10.485247049108
"P06400",2.48990526154538,1.90319845532468,0,0,2.86071574049045,2.33005489980177
"P06493",14.9394315692723,2.85479768298702,5.50938365358842,16.0868113789109,14.3035787024522,31.4557411473239
"P06576",39.2160078693397,52.3379575214286,48.8957799255972,40.2170284472771,64.3661041610351,59.4163999449452
"P06733",399.629794478034,569.056338142079,252.05430215167,132.716193876015,185.946523131879,165.433897885926
"P06744",32.9912447154763,33.3059729681818,49.5844528822958,22.789649453457,37.1893046263758,15.1453568487115
"P06748",4.97981052309076,71.3699420746754,15.1508050473682,14.7462437640016,22.8857259239236,126.987992039197
"P06753",4.35733420770442,1.90319845532468,2.75469182679421,0,0,0
"P06899",21.7866710385221,22.8383814638961,128.093169945931,52.2821369814603,178.794733780653,54.7562901453417
"P07108",0,5.70959536597403,5.50938365358842,0,0,0
"P07195",28.0114341923855,28.5479768298702,69.5559686265538,38.8764608323679,97.2643351766753,44.2710430962337
"P07205",8.71466841540883,19.0319845532468,11.0187673071768,4.02170284472771,10.0125050917166,20.970494098216
"P07237",1.86742894615904,17.1287860979221,34.4336478349276,6.70283807454619,7.15178935122612,20.970494098216
"P07355",3.73485789231807,0,0,0,0,0
"P07384",6.22476315386345,0,5.50938365358842,2.68113522981848,0,2.33005489980177
"P07437",232.183665639107,405.381270984156,150.819377516983,124.672788186559,183.085807391389,269.121340927105
"P07602",1.24495263077269,0,0,0,0,5.82513724950443
"P07737",37.3485789231807,57.0959536597403,34.4336478349276,13.4056761490924,11.4428629619618,27.9606587976213
"P07741",0,0,2.06601887009566,0,8.58214722147135,8.15519214930621
"P07766",4.97981052309076,0,6.88672956698553,8.04340568945543,8.58214722147135,0
"P07814",13.0720026231132,17.1287860979221,12.3961132205739,4.02170284472771,12.873220832207,8.15519214930621
"P07900",65.3600131155662,684.199844689221,338.138421738989,105.90484157783,120.150061100599,107.182525390882
"P07910",5.60228683847711,5.70959536597403,7.57540252368408,0,2.86071574049045,16.3103842986124
"P07951",1.86742894615904,2.85479768298702,4.82071069688987,0,0,0
"P07954",44.1958183924305,12.3707899596104,11.0187673071768,0,0,17.4754117485133
"P08133",3.11238157693173,9.51599227662339,14.4621320906696,18.7679466087293,20.0250101834331,4.66010979960355
"P08134",14.3169552538859,17.1287860979221,33.0563019215305,0,0,8.15519214930621
"P08195",4.97981052309076,0,2.06601887009566,13.4056761490924,14.3035787024522,9.32021959920709
"P08238",56.6453447001574,604.265509565585,159.772125954064,88.4774625840097,114.428629619618,108.347552840782
"P08559",1.86742894615904,0,1.37734591339711,0,0,0
"P08574",5.60228683847711,0,3.44336478349276,0,0,2.33005489980177
"P08575",21.7866710385221,7.61279382129871,4.82071069688987,0,2.86071574049045,0
"P08579",0,0,2.75469182679421,0,0,0
"P08621",1.24495263077269,0,8.95274843708119,2.68113522981848,0,0
"P08670",8.71466841540883,9.51599227662339,6.88672956698553,0,4.29107361073567,2.33005489980177
"P08708",2.48990526154538,2.85479768298702,5.50938365358842,8.04340568945543,5.7214314809809,0
"P08758",0,0,2.75469182679421,0,0,0
"P08865",11.2045736769542,3.80639691064935,7.57540252368408,12.0651085341831,8.58214722147135,10.485247049108
"P09001",1.24495263077269,0,0,4.02170284472771,0,0
"P09012",0,0,11.0187673071768,0,0,2.33005489980177
"P09104",140.057170961928,393.010481024546,57.8485283626784,37.5358932174587,12.873220832207,29.1256862475222
"P09211",20.5417184077494,6.66119459363637,8.26407548038263,28.151919913094,14.3035787024522,38.4459058467293
"P09429",31.1238157693173,14.2739884149351,46.8297610555016,22.789649453457,7.15178935122612,12.8153019489098
"P09493",1.86742894615904,0,2.06601887009566,0,0,0
"P09622",10.5820973615679,1.90319845532468,6.19805661028697,5.36227045963695,8.58214722147135,8.15519214930621
"P09651",184.252989354358,336.866126592468,123.961132205739,30.8330551429125,58.6446726800542,62.9114822946479
"P09661",2.48990526154538,0,0,5.36227045963695,0,0
"P09874",14.9394315692723,4.75799613831169,16.5281509607653,12.0651085341831,12.873220832207,8.15519214930621
"P09960",4.97981052309076,0,3.44336478349276,5.36227045963695,5.7214314809809,2.33005489980177
"P09972",16.184384200045,5.70959536597403,15.1508050473682,0,0,6.99016469940532
"P0C0S5",56.6453447001574,19.9835837809091,145.998666820093,119.310517726922,75.8089671229969,52.4262352455399
"P0C0S8",112.668213084928,95.1599227662339,183.875679438514,147.462437640016,91.5429036956944,177.084172384935
"P0CG38",31.7462920847036,11.4191907319481,137.734591339711,34.8547579876402,133.023281932806,140.968321438007
"P0CG39",24.2765763000675,10.4675915042857,124.649805162438,25.4707846832755,123.010776841089,137.473239088305
"P0CG47",0,0,7.57540252368408,14.7462437640016,10.0125050917166,20.970494098216
"P0CG48",0,0,9.64142139377974,14.7462437640016,15.7339365726975,25.6306038978195
"P0DME0",0,0,11.7074402638754,4.02170284472771,0,3.49508234970266
"P0DMR1",0,1.90319845532468,0,0,0,2.33005489980177
"P0DMV8",1.86742894615904,0,0,0,0,9.32021959920709
"P0DMV9",1.86742894615904,0,0,0,0,9.32021959920709
"P10155",0,0,1.37734591339711,2.68113522981848,0,0
"P10176",0,0,0,0,0,4.66010979960355
"P10314",0,0,13.0847861772725,0,0,0
"P10316",0,0,13.0847861772725,0,0,0
"P10319",0,0,13.7734591339711,0,0,0
"P10412",19.2967657769767,0,19.2828427875595,24.1302170683663,11.4428629619618,12.8153019489098
"P10515",0,0,3.44336478349276,2.68113522981848,0,9.32021959920709
"P10599",7.46971578463614,0,12.3961132205739,2.68113522981848,0,12.8153019489098
"P10606",0,0,3.44336478349276,0,0,0
"P10644",0,0,6.19805661028697,0,0,0
"P10768",19.2967657769767,11.4191907319481,6.88672956698553,0,7.15178935122612,2.33005489980177
"P10809",96.4838288848835,708.941424608442,86.0841195873191,75.0717864349173,147.326860635258,248.150846828889
"P11021",19.919242092363,19.9835837809091,7.57540252368408,5.36227045963695,72.9482513825064,19.8054666483151
"P11142",145.659457800405,119.901502685455,126.715824032534,67.0283807454619,264.616205995366,59.4163999449452
"P11172",2.48990526154538,0,0,4.02170284472771,0,0
"P11216",1.24495263077269,1.90319845532468,2.75469182679421,4.02170284472771,0,3.49508234970266
"P11274",1.24495263077269,0,1.37734591339711,0,0,0
"P11277",8.09219210002249,0,4.13203774019132,9.38397330436467,0,0
"P11310",0,0,0,0,2.86071574049045,8.15519214930621
"P11387",1.86742894615904,0,8.95274843708119,2.68113522981848,0,0
"P11388",12.4495263077269,1.90319845532468,6.19805661028697,9.38397330436467,0,0
"P11413",4.35733420770442,13.3223891872727,6.19805661028697,4.02170284472771,10.0125050917166,8.15519214930621
"P11586",20.5417184077494,14.2739884149351,10.3300943504783,12.0651085341831,5.7214314809809,17.4754117485133
"P11717",3.11238157693173,0,1.37734591339711,0,0,0
"P11766",11.2045736769542,10.4675915042857,9.64142139377974,0,0,0
"P11908",1.86742894615904,0,1.37734591339711,25.4707846832755,12.873220832207,3.49508234970266
"P11940",16.8068605154313,9.51599227662339,15.8394780040667,17.4273789938201,30.0375152751497,9.32021959920709
"P12004",6.8472394692498,5.70959536597403,2.75469182679421,0,0,3.49508234970266
"P12074",0,9.51599227662339,17.9054968741624,0,0,0
"P12235",1.24495263077269,0,1.37734591339711,2.68113522981848,0,2.33005489980177
"P12236",1.24495263077269,0,1.37734591339711,5.36227045963695,0,2.33005489980177
"P12268",8.71466841540883,28.5479768298702,6.19805661028697,10.7245409192739,10.0125050917166,3.49508234970266
"P12270",1.24495263077269,0,0,0,2.86071574049045,0
"P12532",3.11238157693173,0,6.19805661028697,0,0,0
"P12694",0,0,2.06601887009566,0,0,0
"P12814",14.3169552538859,9.51599227662339,12.3961132205739,10.7245409192739,0,3.49508234970266
"P12955",1.86742894615904,8.56439304896105,6.19805661028697,0,0,0
"P12956",20.5417184077494,27.5963776022078,55.0938365358842,41.5575960621864,64.3661041610351,36.1158509469275
"P13010",95.8613525694971,82.7891328066235,116.385729682055,49.6010017516418,61.5053884205446,31.4557411473239
"P13051",0,0,2.75469182679421,0,0,0
"P13073",3.73485789231807,0,6.19805661028697,8.04340568945543,0,0
"P13473",0,0,0,0,0,6.99016469940532
"P13489",7.46971578463614,0,0,0,0,3.49508234970266
"P13612",1.86742894615904,0,0,5.36227045963695,2.86071574049045,4.66010979960355
"P13639",265.797386669969,165.578265613247,109.49900011507,107.245409192739,130.162566192315,81.5519214930621
"P13667",0,3.80639691064935,14.4621320906696,0,4.29107361073567,3.49508234970266
"P13674",1.86742894615904,0,0,0,0,0
"P13693",1.86742894615904,0,2.75469182679421,4.02170284472771,4.29107361073567,0
"P13746",0,0,19.2828427875595,0,0,0
"P13796",82.7893499463839,56.144354432078,90.2161573275104,56.303839826188,52.9232411990733,67.5715920942514
"P13797",8.09219210002249,0,0,17.4273789938201,8.58214722147135,10.485247049108
"P13804",3.11238157693173,0,0,0,0,3.49508234970266
"P13929",132.587455177292,380.639691064935,48.8957799255972,32.1736227578217,5.7214314809809,18.6404391984142
"P13995",2.48990526154538,0,2.75469182679421,4.02170284472771,0,0
"P14174",11.8270499923406,7.61279382129871,15.1508050473682,0,2.86071574049045,12.8153019489098
"P14314",8.09219210002249,0,6.88672956698553,0,0,0
"P14317",11.8270499923406,0,2.75469182679421,14.7462437640016,5.7214314809809,0
"P14324",1.24495263077269,0,0,0,2.86071574049045,6.99016469940532
"P14550",4.97981052309076,0,0,0,0,0
"P14618",260.195099831492,920.196453149481,488.269126299274,124.672788186559,77.2393249932421,69.9016469940532
"P14625",7.46971578463614,11.4191907319481,19.2828427875595,14.7462437640016,10.0125050917166,4.66010979960355
"P14635",1.86742894615904,0,0,0,0,0
"P14678",3.11238157693173,3.80639691064935,2.75469182679421,5.36227045963695,4.29107361073567,8.15519214930621
"P14735",3.73485789231807,5.70959536597403,0,5.36227045963695,0,6.99016469940532
