"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q9HVR8",7.91470917841307,1.02744382446169,0.955997148701548,1.07473523938558,0.282493281852583,0.580982909983589
"Q9HXE4",3.5333680331292,-1.52045485387534,1.41531722065161,-1.07428556064296,0.282694714641365,0.580982909983589
"Q9I249",2.3198386036297,-1.95667174558158,1.82712311139695,-1.07090306798516,0.284213016250831,0.58306577934229
"Q9HXF4",2.79007684293927,-1.92614445887475,1.80322479922469,-1.06816657562768,0.28544537900306,0.584555696362649
"Q9HU73",7.5015690406994,-0.940244595419703,0.888939287256488,-1.05771519933781,0.290185303683004,0.585436784724572
"Q9HUK5",4.19265234453895,-1.43063635921555,1.34552579725247,-1.06325450031272,0.287666552885546,0.585436784724572
"Q9HVA6",5.45340296005808,1.31397715168339,1.2399618177436,1.05969162346827,0.289284914850115,0.585436784724572
"Q9HVX4",5.02244685500212,1.42888184435843,1.35304085243401,1.05605225576744,0.290944341499484,0.585436784724572
"Q9HWP9",6.45251147909486,-1.06780099395051,1.01065583628332,-1.05654264846215,0.290720366825531,0.585436784724572
"Q9I0L2",9.93002288406958,-0.977762381754027,0.917351895940058,-1.06585312144808,0.286490043097807,0.585436784724572
"Q9I0X7",79.6231882101586,0.620940183706698,0.585495196529528,1.0605384764679,0.288899695151648,0.585436784724572
"Q9I1L3",3.58336224707275,1.44170454192676,1.36112101333493,1.05920379437417,0.289506977389717,0.585436784724572
"Q9I2T9",9.88984783763924,-0.931663532068834,0.881162430284716,-1.05731190986865,0.290369259532223,0.585436784724572
"Q9I6J5",3.63015393945114,-1.44397555543178,1.3615441344619,-1.06054259930579,0.288897820585459,0.585436784724572
"Q9HUE1",3.9592805681125,1.37803125760926,1.30913446793274,1.05262774097249,0.292511637876071,0.58654677386608
"Q9I4U2",5.233614172804,1.11691004062191,1.060443431407,1.05324811068892,0.292227293774947,0.58654677386608
"Q9HX01",5.20973854389269,-1.33391131500751,1.27069946925351,-1.04974570878756,0.293835042376823,0.587756551153337
"Q9I2A6",16.0094782924006,0.868977806122991,0.828308951659858,1.04909865380742,0.294132715642103,0.587756551153337
"P38100",27.3518791733986,-0.576554650260222,0.551167534503485,-1.04606061527119,0.29553304746977,0.588381082994174
"Q9HVC4",111.107683738803,0.583460854483548,0.561229921067974,1.0396110980207,0.298520618731243,0.588381082994174
"Q9HX22",4.31742328840187,-2.03262737690103,1.9486471976559,-1.04309665666836,0.296903528997305,0.588381082994174
"Q9HYF4",11.9436278276571,1.02826030564594,0.987780902625096,1.04098014338328,0.297884764001532,0.588381082994174
"Q9HYQ4",2.59043507973454,-2.18971421273809,2.10584259990311,-1.039828054024,0.298419792875078,0.588381082994174
"Q9I0U3",3.13966094184246,1.55982535213175,1.49316683960259,1.04464237402091,0.296188287487806,0.588381082994174
"Q9I2X0",2.63610012725932,-1.61489595756936,1.55046022075467,-1.04155910351787,0.297616137738389,0.588381082994174
"Q9I5E6",3.45512724100399,-2.05748389571787,1.97846710991772,-1.03993838735254,0.298368526445983,0.588381082994174
"Q9HXY5",5.32039344713196,-1.08501552906533,1.04486287627573,-1.0384286337483,0.299070544562808,0.588460781891046
"P27017",5.02481212115455,1.23272265292359,1.19593840980956,1.0307576400359,0.302654487257519,0.593490548017716
"Q9I5E3",43.1526576700823,0.457253277012202,0.443190573280958,1.03173060209096,0.302198337343274,0.593490548017716
"Q9HYH1",7.5480130956184,0.950753100332553,0.924567156970859,1.02832238108856,0.303798206494082,0.594723607628245
"Q9HVR9",11.4337091977772,-0.773478310617726,0.75298281689298,-1.02721907228815,0.304317319325476,0.59473181695588
"Q9HYE0",5.19157289822463,-1.30504033377078,1.27986768448901,-1.019668165379,0.30788586456227,0.60068948238078
"Q9HVM6",7.43097756213046,1.01235074190632,0.998379201960222,1.01399422175329,0.310585509488545,0.604934676997081
"Q9I636",95.8177001056663,0.366801894366361,0.362657439964466,1.01142801427789,0.311811618645511,0.606300369588494
"Q9HVS3",3.64064943108082,1.43551211344623,1.42097566551445,1.01022990631336,0.31238515421156,0.606394711116559
"G3XCU6",17.5140145734833,-0.624715507633096,0.624391839986927,-1.00051837263949,0.317059710876615,0.611192920660336
"O50175",2.68354063657376,1.53365190247716,1.53622019823825,0.998328172117491,0.318120250980827,0.611192920660336
"O82850",42.7693490378388,-0.599420352409814,0.604266237740291,-0.991980545945113,0.321207015446601,0.611192920660336
"Q51434",5.88770162200673,1.2067014451959,1.21364948180856,0.994275087892506,0.32008896057868,0.611192920660336
"Q9HTW7",6.27883225949447,-1.31234850304144,1.32171998676063,-0.992909630017663,0.320753996362386,0.611192920660336
"Q9HV76",3.90106379273844,-1.36043780488616,1.3708076240796,-0.992435248381112,0.320985251478433,0.611192920660336
"Q9HZA7",11.6583341717674,-0.837013582055629,0.842209425075878,-0.993830699508283,0.320305297494695,0.611192920660336
"Q9HZK4",45.9946073043011,0.476110621649958,0.477838643946966,0.996383669845672,0.319063764366434,0.611192920660336
"Q9I5Z0",18.0681481689246,0.624363357288007,0.625714865710288,0.99784005703501,0.318356922669347,0.611192920660336
"Q9I689",5.3714532113323,-1.35960151516591,1.36507131494935,-0.995993030017163,0.319253531747859,0.611192920660336
"Q9I6D3",5.00611028516825,-1.3368614457733,1.33585947188241,-1.00075005935278,0.316947659182926,0.611192920660336
"Q9I6G0",8.2095105058767,-0.863769928725959,0.867309882895562,-0.995918466698679,0.319289761961364,0.611192920660336
"Q9HZJ2",31.5119889162847,0.523334642095216,0.528731801479802,0.989792255034632,0.322275671193536,0.612217763533773
"Q9I1E8",16.168411755411,-0.672424416119968,0.683151557882408,-0.984297566713173,0.324969225574904,0.616320945055852
"Q9HVG5",3.36429057163515,-1.44696465169864,1.47401073616158,-0.981651365353438,0.326271632976819,0.616765525512644
"Q9HVX6",5.79517033502318,-1.49635142524716,1.5227292867524,-0.982677248191963,0.325766311856102,0.616765525512644
"Q9I5I2",2.53919775729451,-1.75923706628602,1.80565741363021,-0.974291719462518,0.329911714941171,0.622627501237014
"G3XCU7",3.84562404535386,1.31202723225486,1.35422069261036,0.968842995395256,0.332623530824559,0.626721334587872
"Q9HUM0",209.499012589674,-0.638462649578842,0.660001597898113,-0.967365308829758,0.333361445962942,0.627088713497065
"Q9HUP3",10.6990501329167,0.79771566353211,0.827672011182701,0.963806499137521,0.335142947690018,0.627374561721185
"Q9HZ15",7.14932556714443,-1.42061912395456,1.47390695052873,-0.963845867912456,0.335123206621166,0.627374561721185
"Q9I2F8",2.30019090498093,-1.80656809577241,1.87392292793859,-0.964056775675253,0.335017461839941,0.627374561721185
"Q9HZQ2",13.0842531004664,0.670628315436856,0.698499971407617,0.960097842359831,0.337005974294002,0.629082366825666
"Q9I0L4",61.4685079455035,0.376462520773474,0.392663418886634,0.958741004804838,0.337689235871786,0.629082366825666
"Q9I0T2",8.73100727991726,-1.10245973227286,1.1486949981376,-0.959749745633345,0.337181180253381,0.629082366825666
"G3XD47",7.08570726998081,-0.925799500062516,0.973692245468573,-0.950813261963477,0.341699179118905,0.634505710421761
"Q9I2W9",33.0351976854145,0.486115129793746,0.510810926673803,0.951653741941531,0.341272616495109,0.634505710421761
"Q9HWF1",9.48716804521293,-0.896392712010168,0.945642939827721,-0.947918790757825,0.343170798072032,0.636215524515564
"Q9I3A7",4.03108024693351,1.29878770472592,1.37333700399191,0.945716674749685,0.344293115227482,0.637273314243175
"P29365",13.4668970976389,-0.700079823913226,0.743000189952741,-0.942233707851078,0.346072999771069,0.637871315314687
"Q9I749",7.31556576789169,-1.39919418442622,1.4840655800641,-0.942811559827285,0.345777297848823,0.637871315314687
"Q9LCT3",22.3597867271834,0.53709444246007,0.570258963274597,0.941843052103757,0.346272999742259,0.637871315314687
"Q9HY72",2.91885665433721,-1.98500096519937,2.11219849771051,-0.939779555449446,0.347330647791224,0.638800793310292
"Q06579",10.5826716588941,-1.00929404727901,1.08084141682438,-0.933804008218357,0.350405001565228,0.639056626233378
"Q59646",5.2965573055755,1.17450639416793,1.25898647494002,0.932898341281926,0.350872458886829,0.639056626233378
"Q9HVW8",2.39205250215213,1.72410233789353,1.84991938991922,0.931987819192933,0.351342820483285,0.639056626233378
"Q9HY81",323.110449232484,0.652872925497498,0.699417096992891,0.933452911437956,0.350586172234164,0.639056626233378
"Q9HZI4",11.7033403231001,-0.668830932091689,0.717608781848453,-0.932027239645647,0.351322448218307,0.639056626233378
"Q9I0A7",5.09372308073293,-0.987206609111181,1.05809058458068,-0.933007649342619,0.350816018885961,0.639056626233378
"Q9I3L9",5.53886000652707,0.95379967354377,1.02195216619027,0.933311465153439,0.350659177204296,0.639056626233378
"Q9HYI9",2.74612952094249,-1.47438000055502,1.58507000709479,-0.930167118143481,0.352284563941893,0.639762061875608
"Q9HT06",15.1755005414829,0.936507591289171,1.00807690214649,0.929004115950944,0.352886953274243,0.639849970222529
"Q9ZFK4",11.4675845260946,-0.687412122150821,0.742313803683621,-0.926039794409913,0.354425300009483,0.641632008637857
"Q9HVI3",3.01298546902989,1.39558629173142,1.51891735220355,0.918803310599347,0.358198460544986,0.647447921642346
"Q9HWE6",13.3086552233305,0.70621879676393,0.772787262010443,0.913859261767163,0.360790802166429,0.651114650784727
"Q9I2U0",24.6446000331385,0.513985136504643,0.565594013021769,0.90875278852158,0.363480632520363,0.654945601499249
"Q59636",61.54209710525,0.379434848294986,0.419154996113866,0.905237565609048,0.365339544521934,0.65544773114806
"Q9HWC6",44.3807733750936,0.464933924824413,0.513545623138167,0.905341032766088,0.365284744613188,0.65544773114806
"Q9I6C1",5.86174692262148,-1.13771582826432,1.2571350646365,-0.905006836789885,0.365461765246191,0.65544773114806
"Q9HTC5",7.71486477679076,-0.790874978900148,0.881707369040784,-0.896981251002298,0.369728921703566,0.657452535541515
"Q9HUD3",45.6206134319525,-0.44762378290872,0.498466977195439,-0.89800087746478,0.369185081663461,0.657452535541515
"Q9HXV3",8.94137853735006,-0.744093524642943,0.825309826778073,-0.901592953942896,0.367273135338142,0.657452535541515
"Q9I1K7",3.07782005410832,-1.56964593131732,1.7484987595586,-0.897710634758223,0.36933983827883,0.657452535541515
