"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"O07633",1.38201761238987,3.88399397914293,3.41007804260988,1.13897509986907,0.254713539954768,NA
"O08336",1.23232538020841,-1.41224993200544,3.13952916581445,-0.449828575374638,0.652834051741868,NA
"O31418",1.17681323375854,1.00340887501371,3.17610631548921,0.315924208871816,0.752060036253014,NA
"O31454",1.05496118478622,1.50697515625551,2.8893415191973,0.521563527967497,0.601974262841774,NA
"O31456",0.709456781688754,0.725499112415421,3.78347288176932,0.191754807048107,0.847934272687346,NA
"O31475",0.380066133047547,-2.14071838347355,4.02208577436758,-0.532240857993673,0.594559188064274,NA
"O31479",0.886820977110943,-3.33914619939159,3.94758500883553,-0.845870625184227,0.397624921103923,NA
"O31506",1.1563121535989,0.290045235128262,2.78457431402355,0.104161427356257,0.917041243924388,NA
"O31518",0.5182566046462,2.46495271071126,3.98931272087872,0.617889065906147,0.536648467045411,NA
"O31534",1.91835746310961,-1.56018527476605,2.42232716513026,-0.644085281800549,0.519520133918671,NA
"O31545",0.816250990631464,-3.19700530011499,3.50562197472146,-0.911965215635954,0.361787028898796,NA
"O31546",0.506754844063396,-2.54572137012815,3.99427231905361,-0.637342966823886,0.523901469348419,NA
"O31581",0.921923321039319,-0.937203739490796,3.01839883105983,-0.310496985967134,0.75618305115808,NA
"O31611",0.506754844063396,-2.54572137012815,3.99427231905361,-0.637342966823886,0.523901469348419,NA
"O31613",0.380066133047547,-2.14071838347355,4.02208577436758,-0.532240857993673,0.594559188064274,NA
"O31614",1.33313767252569,-3.91865132514581,2.92429670710267,-1.3400320547597,0.180234923826254,NA
"O31636",0.478048260426597,2.35881129987846,3.99554380563594,0.590360515269841,0.554948976261376,NA
"O31639",0.506754844063396,-2.54572137012815,3.99427231905361,-0.637342966823886,0.523901469348419,NA
"O31656",0.524770588084834,-2.55915691359934,3.9934730399443,-0.640834904355592,0.521629952640043,NA
"O31673",0.456079359657056,2.29727612141555,3.99936692703063,0.574409941205667,0.565690427290161,NA
"O31676",0.603224480754921,-2.77433142165272,3.92283002540599,-0.707227028365981,0.479425404593617,NA
"O31677",0.5182566046462,2.46495271071126,3.98931272087872,0.617889065906147,0.536648467045411,NA
"O31684",0.760132266095094,3.031247329766,3.96270416138763,0.764944140746692,0.444304807858759,NA
"O31691",1.20210630588409,-1.36051422975097,2.75721407394987,-0.493438011435198,0.621703129716825,NA
"O31699",0.603224480754921,-2.77433142165272,3.92283002540599,-0.707227028365981,0.479425404593617,NA
"O31703",1.32695996018441,-0.0978478715414069,2.68711459816654,-0.0364137322644036,0.970952464677996,NA
"O31714",1.82659521146412,1.29373313568092,2.39812799957837,0.53947626478169,0.589558270157085,NA
"O31726",1.33465016321322,-0.865230949624459,2.64950259227575,-0.326563541453749,0.743998022596452,NA
"O31727",0.622751746722436,2.74245230371913,3.88236717630483,0.70638663969165,0.479947727073491,NA
"O31729",1.78399184000302,2.04344375899914,2.84336734692038,0.718670333332898,0.472344066446443,NA
"O31741",1.35041797559443,-0.830405182756614,3.06634565333406,-0.27081264692182,0.786535132400331,NA
"O31754",1.35304225970782,-1.68393212285758,2.66721540273468,-0.631344630482809,0.527815211069397,NA
"O31775",1.03152543214823,-3.54962721245425,3.20092055431939,-1.10893949169226,0.267456285822728,NA
"O31822",0.898322737693747,0.379154184521555,3.47449648682999,0.109124929600226,0.913103402001663,NA
"O31823",1.16609804935469,-3.71117445060943,2.69142500166853,-1.37888830203655,0.167929195446902,NA
"O31827",1.6597204190007,-2.06450497327857,2.20656982132681,-0.935617333893011,0.349470246588105,NA
"O31844",1.82827253285923,-0.391844648484153,2.40088421563113,-0.163208473750221,0.870354294578643,NA
"O31856",0.572076262316096,0.205383845067938,4.01756497366523,0.0511214744289664,0.959228724244286,NA
"O31857",0.633443555079245,-2.86127312729808,3.97728682056809,-0.719403265688894,0.471892485296465,NA
"O31925",0.960955445668752,-3.42020449819836,3.32608342559434,-1.02829786886274,0.303809733236884,NA
"O31935",0.637397680568797,2.77346977370895,3.97355490372041,0.697981993683331,0.48518845495403,NA
"O31937",0.524770588084834,-2.55915691359934,3.9934730399443,-0.640834904355592,0.521629952640043,NA
"O31942",1.13587897503036,-3.66374445305668,3.13933365377365,-1.16704525772616,0.243192093132846,NA
"O31953",0.782101166864635,3.07054987698272,3.56190984058235,0.862051543809069,0.388659154518742,NA
"O31995",0.380066133047547,-2.14071838347355,4.02208577436758,-0.532240857993673,0.594559188064274,NA
"O31997",0.598881825129165,0.306972161082068,4.00865755926326,0.0765772971484463,0.938959820159998,NA
"O32001",0.731425682458295,0.785720774686697,3.74560972854943,0.209771127167321,0.833846308854333,NA
"O32002",1.15170015972545,-0.344770094585878,3.19232172083379,-0.107999795990433,0.913995854040105,NA
"O32022",0.898322737693747,0.379154184521555,3.47449648682999,0.109124929600226,0.913103402001663,NA
"O32065",0.698764973331945,-0.301005535429624,3.79819440742045,-0.0792496389446405,0.936834062547039,NA
"O32093",1.03152543214823,-3.54962721245425,3.20092055431939,-1.10893949169226,0.267456285822728,NA
"O32113",0.960955445668752,-3.42020449819836,3.32608342559434,-1.02829786886274,0.303809733236884,NA
"O32115",0.637397680568797,2.77346977370895,3.97355490372041,0.697981993683331,0.48518845495403,NA
"O32159",0.478048260426597,2.35881129987846,3.99554380563594,0.590360515269841,0.554948976261376,NA
"O32161",0.907654708407574,-3.33924873795237,3.3865613902982,-0.986029294351088,0.324118737853287,NA
"O32163",1.38201761238987,3.88399397914293,3.41007804260988,1.13897509986907,0.254713539954768,NA
"O32172",1.27838887074129,3.77686720107291,2.99082642006604,1.26281725202545,0.206654863203865,NA
"O32175",1.22221677389106,-3.76120988529078,3.07234668081463,-1.22421402141164,0.220871501125676,NA
"O32178",1.72897161795445,-4.27382597187921,2.36099935294083,-1.81017668071606,0.0702683926481715,NA
"O32182",1.34383956599149,-3.90149274673114,2.97425298458115,-1.31175551204181,0.189602639897813,NA
"O32207",1.88683192345617,0.534381527310858,2.14324045629932,0.249333445409835,0.803102862363294,NA
"O32219",1.31848052975774,0.0737468504028337,2.71211443918893,0.0271916440313957,0.978306880340478,NA
"O32229",0.506754844063396,-2.54572137012815,3.99427231905361,-0.637342966823886,0.523901469348419,NA
"O32236",0.664203243381865,2.82832928373921,3.79551741976999,0.745176209443034,0.456165202967827,NA
"O32239",1.46285136491659,0.859479346061563,2.96184695333318,0.290183577883499,0.771675798910796,NA
"O32254",1.43414478127979,3.9429663338843,3.36516505933273,1.17170072325253,0.241317232560732,NA
"O32437",0.478048260426597,2.35881129987846,3.99554380563594,0.590360515269841,0.554948976261376,NA
