"","PA_sonic_1","PA_sonic_2","PA_sonic_3","PA_triflic_1","PA_triflic_2","PA_triflic_3"
"Q9HU36",15.1078186865292,30.1701545713636,2.64248696585798,21.4824210132769,15.8686295963696,11.3250049057893
"Q9HU38",3.28430841011504,4.43678743696524,0,0,11.2013855974373,13.2125057234209
"Q9HU41",4.59803177416106,4.43678743696524,2.64248696585798,0,0,1.88750081763156
"Q9HU42",6.56861682023008,0,0,0,2.80034639935933,0
"Q9HU43",26.2744672809203,41.7058019074733,11.8911913463609,18.7971183866172,22.4027711948747,23.5937602203945
"Q9HU44",10.5097869123681,3.54942994957219,3.96373044878697,12.0838618199682,2.80034639935933,1.88750081763156
"Q9HU46",0,0,6.60621741464495,0,4.66724399893222,0
"Q9HU47",0,3.54942994957219,0,0,0,0
"Q9HU49",0,0,0,0,0,2.83125122644734
"Q9HU50",1.31372336404602,0,6.60621741464495,17.4544670732874,7.46759039829156,15.1000065410525
"Q9HU51",0,0,0,4.02795393998941,2.80034639935933,0
"Q9HU53",4.59803177416106,30.1701545713636,7.92746089757394,6.71325656664902,4.66724399893222,2.83125122644734
"Q9HU54",0,2.66207246217914,0,0,0,0
"Q9HU55",2.62744672809203,7.09885989914439,0,0,0,0
"Q9HU56",30.2156373730584,28.3954395965775,22.4611392097928,473.955913605421,68.1417623844105,87.7687880198674
"Q9HU59",3.28430841011504,4.43678743696524,0,0,0,0
"Q9HU65",244.352545712559,289.278540890134,92.4870438050293,163.803460226236,100.812470376936,61.3437765730256
"Q9HU66",6.56861682023008,12.4230048235027,0,4.02795393998941,2.80034639935933,0
"Q9HU67",24.9607439168743,25.7333671343984,11.8911913463609,34.9089341465749,27.0700151938069,35.8625155349996
"Q9HU69",0,0,0,14.7691644466278,1.86689759957289,0
"Q9HU71",0,0,0,2.68530262665961,2.80034639935933,1.88750081763156
"Q9HU72",0,0,0,0,1.86689759957289,2.83125122644734
"Q9HU73",15.1078186865292,20.4092222100401,10.5699478634319,10.7412105066384,11.2013855974373,12.2687553146051
"Q9HU74",4.59803177416106,3.54942994957219,0,0,5.60069279871867,2.83125122644734
"Q9HU77",2.62744672809203,5.32414492435829,0,0,0,0
"Q9HU78",0,0,10.5699478634319,0,0,0
"Q9HU83",19.7058504606902,26.6207246217914,10.5699478634319,5.37060525331921,4.66724399893222,3.77500163526312
"Q9HU91",4.59803177416106,3.54942994957219,2.64248696585798,2.68530262665961,1.86689759957289,0
"Q9HU98",0,2.66207246217914,0,0,0,0
"Q9HUA3",15.7646803685522,7.98621738653743,13.2124348292899,6.71325656664902,19.6024247955153,25.481261038026
"Q9HUA4",0,0,0,13.426513133298,7.46759039829156,0
"Q9HUA5",13.7940953224832,7.98621738653743,7.92746089757394,5.37060525331921,13.0682831970102,12.2687553146051
"Q9HUA7",11.8235102764141,24.8460096470053,11.8911913463609,12.0838618199682,14.0017319967967,8.49375367934201
"Q9HUB1",0,0,0,4.02795393998941,0,0
"Q9HUB5",3.94117009213805,0,0,0,4.66724399893222,0
"Q9HUB6",2.62744672809203,0,2.64248696585798,0,0,1.88750081763156
"Q9HUB7",0,7.09885989914439,0,0,0,0
"Q9HUB8",1.97058504606902,5.32414492435829,0,9.39855919330862,10.2679367976509,8.49375367934201
"Q9HUB9",1.97058504606902,7.09885989914439,0,0,8.401039198078,2.83125122644734
"Q9HUC0",10.5097869123681,7.98621738653743,3.96373044878697,8.05590787997882,23.3362199946611,16.0437569498682
"Q9HUC3",167.499728915867,0,21.1398957268638,51.0207499065325,260.432215140418,22.6500098115787
"Q9HUC5",13.7940953224832,0,9.24870438050293,2.68530262665961,8.401039198078,16.0437569498682
"Q9HUC6",0,0,2.64248696585798,8.05590787997882,19.6024247955153,0
"Q9HUC7",1.97058504606902,0,0,2.68530262665961,0,0
"Q9HUC8",40.0685626034035,24.8460096470053,38.3160610049407,26.8530262665961,37.3379519914578,25.481261038026
"Q9HUD0",6.56861682023008,16.8597922604679,5.28497393171596,0,0,0
"Q9HUD3",49.9214878337486,42.5931593948663,55.4922262830176,63.1046117265008,75.609352782702,44.3562692143416
"Q9HUD4",1.97058504606902,1.7747149747861,0,13.426513133298,23.3362199946611,11.3250049057893
"Q9HUD5",5.25489345618407,2.66207246217914,0,6.71325656664902,3.73379519914578,4.71875204407889
"Q9HUE1",3.28430841011504,0,3.96373044878697,0,2.80034639935933,4.71875204407889
"Q9HUE2",24.3038822348513,37.269014470508,3.96373044878697,21.4824210132769,38.2714007912442,11.3250049057893
"Q9HUE4",8.53920186629911,3.54942994957219,5.28497393171596,30.8809802065855,28.0034639935933,15.1000065410525
"Q9HUE7",0,0,0,0,0,2.83125122644734
"Q9HUE9",1.97058504606902,0,0,0,0,0
"Q9HUF0",3.28430841011504,0,0,0,1.86689759957289,3.77500163526312
"Q9HUF1",7.8823401842761,2.66207246217914,2.64248696585798,0,14.0017319967967,9.43750408815779
"Q9HUF2",0,0,0,4.02795393998941,0,0
"Q9HUF4",4.59803177416106,0,3.96373044878697,10.7412105066384,5.60069279871867,4.71875204407889
"Q9HUF8",0,0,0,4.02795393998941,0,2.83125122644734
"Q9HUG0",6.56861682023008,0,6.60621741464495,16.1118157599576,13.0682831970102,8.49375367934201
"Q9HUG1",0,3.54942994957219,0,9.39855919330862,5.60069279871867,0
"Q9HUG9",9.19606354832212,3.54942994957219,3.96373044878697,5.37060525331921,15.8686295963696,13.2125057234209
"Q9HUH2",0,0,0,0,6.53414159850511,0
"Q9HUH3",1.97058504606902,0,0,0,4.66724399893222,0
"Q9HUH7",0,0,0,0,0,7.55000327052623
"Q9HUI9",0,0,0,0,6.53414159850511,0
"Q9HUJ1",0,0,0,8.05590787997882,5.60069279871867,3.77500163526312
"Q9HUJ3",0,0,0,5.37060525331921,1.86689759957289,0
"Q9HUJ4",9.85292523034512,20.4092222100401,11.8911913463609,0,5.60069279871867,8.49375367934201
"Q9HUJ8",0,0,0,0,4.66724399893222,2.83125122644734
"Q9HUK1",7.22547850225309,13.3103623108957,3.96373044878697,0,1.86689759957289,3.77500163526312
"Q9HUK2",0,0,0,0,6.53414159850511,2.83125122644734
"Q9HUK4",1.31372336404602,0,0,4.02795393998941,7.46759039829156,4.71875204407889
"Q9HUK5",8.53920186629911,4.43678743696524,6.60621741464495,2.68530262665961,8.401039198078,10.3812544969736
"Q9HUK6",1.97058504606902,0,0,0,1.86689759957289,1.88750081763156
"Q9HUK7",4.59803177416106,3.54942994957219,0,0,3.73379519914578,1.88750081763156
"Q9HUK8",0,4.43678743696524,0,8.05590787997882,9.33448799786445,0
"Q9HUK9",6.56861682023008,6.21150241175134,10.5699478634319,0,2.80034639935933,3.77500163526312
"Q9HUL0",1.97058504606902,0,3.96373044878697,6.71325656664902,1.86689759957289,0
"Q9HUL1",0,0,0,5.37060525331921,2.80034639935933,0
"Q9HUL3",0,3.54942994957219,0,12.0838618199682,1.86689759957289,5.66250245289467
"Q9HUL4",0,0,0,2.68530262665961,1.86689759957289,0
"Q9HUL5",1.31372336404602,2.66207246217914,0,6.71325656664902,2.80034639935933,0
"Q9HUL7",1.31372336404602,2.66207246217914,0,4.02795393998941,0,0
"Q9HUL8",3.28430841011504,4.43678743696524,0,0,5.60069279871867,3.77500163526312
"Q9HUM0",2.62744672809203,0,2.64248696585798,457.844097845463,248.297380743194,171.762574404472
"Q9HUM1",0,5.32414492435829,0,0,0,0
"Q9HUM2",5.91175513820707,10.6482898487166,6.60621741464495,13.426513133298,14.9351807965831,21.7062594027629
"Q9HUM3",4.59803177416106,6.21150241175134,0,2.68530262665961,8.401039198078,13.2125057234209
"Q9HUM5",3.94117009213805,3.54942994957219,15.8549217951479,12.0838618199682,9.33448799786445,11.3250049057893
"Q9HUM6",34.1568074651964,44.3678743696524,40.9585479707987,63.1046117265008,59.7407231863325,20.7625089939471
"Q9HUM7",11.8235102764141,9.76093236132353,9.24870438050293,21.4824210132769,22.4027711948747,7.55000327052623
"Q9HUM8",0,2.66207246217914,3.96373044878697,0,0,1.88750081763156
"Q9HUM9",101.156699031543,165.048492655107,33.0310870732248,20.1397696999471,54.1400303876138,11.3250049057893
"Q9HUN0",2.62744672809203,0,0,2.68530262665961,2.80034639935933,4.71875204407889
"Q9HUN2",67.6567532483699,24.8460096470053,25.1036261756508,48.3354472798729,12.1348343972238,100.037543334473
"Q9HUN3",2.62744672809203,0,0,0,0,0
"Q9HUN4",1.97058504606902,0,2.64248696585798,0,0,1.88750081763156
"Q9HUP3",11.8235102764141,4.43678743696524,26.4248696585798,12.0838618199682,3.73379519914578,11.3250049057893
"Q9HUP4",0,0,0,0,0,5.66250245289467
"Q9HUP5",1.97058504606902,3.54942994957219,0,0,0,0
"Q9HUP7",3.94117009213805,6.21150241175134,3.96373044878697,10.7412105066384,5.60069279871867,4.71875204407889
"Q9HUQ0",1.97058504606902,0,0,0,0,0
"Q9HUQ6",17.7352654146212,10.6482898487166,6.60621741464495,17.4544670732874,12.1348343972238,35.8625155349996
"Q9HUR4",0,4.43678743696524,0,0,0,0
"Q9HUS8",4.59803177416106,0,0,13.426513133298,4.66724399893222,3.77500163526312
"Q9HUT3",13.7940953224832,13.3103623108957,27.7461131415088,5.37060525331921,7.46759039829156,12.2687553146051
"Q9HUT5",0,0,0,0,0,2.83125122644734
"Q9HUT7",3.28430841011504,0,0,8.05590787997882,9.33448799786445,4.71875204407889
"Q9HUT9",1.31372336404602,0,0,0,0,4.71875204407889
"Q9HUU1",4.59803177416106,2.66207246217914,0,0,0,1.88750081763156
"Q9HUU5",9.85292523034512,2.66207246217914,9.24870438050293,0,0,0
"Q9HUU8",2.62744672809203,0,6.60621741464495,8.05590787997882,0,6.60625286171045
"Q9HUV4",0,0,0,0,2.80034639935933,0
"Q9HUV7",0,0,0,4.02795393998941,0,2.83125122644734
"Q9HUV8",7.22547850225309,5.32414492435829,7.92746089757394,4.02795393998941,10.2679367976509,8.49375367934201
"Q9HUV9",17.7352654146212,15.9724347730749,15.8549217951479,2.68530262665961,1.86689759957289,3.77500163526312
"Q9HUW2",0,0,0,5.37060525331921,6.53414159850511,8.49375367934201
"Q9HUW3",1.97058504606902,0,2.64248696585798,5.37060525331921,0,6.60625286171045
"Q9HUW5",0,0,0,4.02795393998941,0,0
"Q9HUW7",3.28430841011504,4.43678743696524,0,0,0,2.83125122644734
"Q9HUW8",0,0,0,5.37060525331921,1.86689759957289,4.71875204407889
"Q9HUW9",0,0,0,0,1.86689759957289,1.88750081763156
"Q9HUX1",5.91175513820707,7.98621738653743,0,0,0,2.83125122644734
"Q9HV00",3.28430841011504,1.7747149747861,5.28497393171596,0,0,0
"Q9HV01",8.53920186629911,4.43678743696524,7.92746089757394,0,4.66724399893222,0
"Q9HV15",1.31372336404602,0,0,5.37060525331921,0,0
"Q9HV22",2.62744672809203,3.54942994957219,0,40.2795393998941,9.33448799786445,0
"Q9HV23",1.97058504606902,1.7747149747861,0,2.68530262665961,5.60069279871867,4.71875204407889
"Q9HV32",0,0,0,6.71325656664902,1.86689759957289,0
"Q9HV37",0,0,0,8.05590787997882,5.60069279871867,0
"Q9HV39",2.62744672809203,1.7747149747861,3.96373044878697,0,0,0
"Q9HV40",3.94117009213805,4.43678743696524,9.24870438050293,0,0,0
"Q9HV42",13.7940953224832,20.4092222100401,33.0310870732248,45.6501446532133,48.5393375888951,32.0875138997365
"Q9HV43",124.803719584372,125.11740572242,171.761652780769,268.530262665961,120.414895172451,252.925109562629
"Q9HV44",5.25489345618407,0,0,8.05590787997882,4.66724399893222,5.66250245289467
"Q9HV46",16.4215420505752,3.54942994957219,29.0673566244378,24.1677236399365,32.6707079925256,44.3562692143416
"Q9HV48",9.19606354832212,6.21150241175134,5.28497393171596,6.71325656664902,14.0017319967967,13.2125057234209
"Q9HV49",1.31372336404602,0,0,0,5.60069279871867,1.88750081763156
"Q9HV50",15.1078186865292,49.6920192940107,17.1761652780769,8.05590787997882,10.2679367976509,9.43750408815779
"Q9HV51",8.53920186629911,11.5356473361096,6.60621741464495,0,6.53414159850511,3.77500163526312
"Q9HV52",1.31372336404602,0,3.96373044878697,0,2.80034639935933,5.66250245289467
"Q9HV53",0,0,3.96373044878697,0,0,1.88750081763156
"Q9HV54",145.166431727085,167.710565117286,216.683931200354,77.8737761731286,30.8038103929527,58.5125253465783
"Q9HV55",45.3234560595876,90.5104637140909,42.2797914537277,60.4193090998412,55.0734791874002,49.0750212584205
"Q9HV58",6.56861682023008,0,2.64248696585798,6.71325656664902,0,2.83125122644734
"Q9HV59",46.6371794236336,19.5218647226471,70.0259045952365,45.6501446532133,40.1382983908171,61.3437765730256
"Q9HV60",0,0,3.96373044878697,0,0,1.88750081763156
"Q9HV61",0,0,3.96373044878697,0,0,5.66250245289467
"Q9HV64",3.28430841011504,0,0,5.37060525331921,2.80034639935933,5.66250245289467
"Q9HV66",1.97058504606902,1.7747149747861,3.96373044878697,0,0,3.77500163526312
"Q9HV67",11.8235102764141,16.8597922604679,9.24870438050293,13.426513133298,24.2696687944476,16.987507358684
"Q9HV69",5.91175513820707,3.54942994957219,2.64248696585798,0,0,1.88750081763156
"Q9HV70",22.3332971887823,16.8597922604679,15.8549217951479,14.7691644466278,14.9351807965831,0
"Q9HV72",1.31372336404602,0,0,6.71325656664902,6.53414159850511,3.77500163526312
"Q9HV73",17.7352654146212,15.0850772856818,7.92746089757394,2.68530262665961,10.2679367976509,12.2687553146051
"Q9HV76",10.5097869123681,14.1977197982888,0,8.05590787997882,6.53414159850511,4.71875204407889
"Q9HV78",2.62744672809203,0,0,0,0,1.88750081763156
"Q9HV83",1.97058504606902,2.66207246217914,0,0,4.66724399893222,3.77500163526312
"Q9HV90",11.1666485943911,10.6482898487166,10.5699478634319,0,3.73379519914578,5.66250245289467
"Q9HV96",61.0881364281398,78.9748163779813,36.9948175220117,13.426513133298,36.4045031916713,30.2000130821049
"Q9HV97",1.97058504606902,2.66207246217914,7.92746089757394,8.05590787997882,2.80034639935933,3.77500163526312
"Q9HV99",3.28430841011504,0,0,0,0,0
"Q9HVA0",30.2156373730584,34.6069420083289,21.1398957268638,41.6221907132239,35.4710543918849,14.1562561322367
"Q9HVA1",5.25489345618407,5.32414492435829,0,29.5383288932557,3.73379519914578,12.2687553146051
"Q9HVA2",44.0097326955416,31.9448695461497,58.1347132488756,16.1118157599576,21.4693223950882,30.2000130821049
"Q9HVA4",3.28430841011504,2.66207246217914,5.28497393171596,0,0,0
"Q9HVA6",0,4.43678743696524,0,5.37060525331921,5.60069279871867,0
"Q9HVA8",5.25489345618407,2.66207246217914,10.5699478634319,4.02795393998941,5.60069279871867,8.49375367934201
"Q9HVB9",22.3332971887823,27.5080821091845,23.7823826927218,10.7412105066384,10.2679367976509,18.8750081763156
"Q9HVC2",3.94117009213805,0,3.96373044878697,0,3.73379519914578,10.3812544969736
"Q9HVC3",1.31372336404602,2.66207246217914,0,2.68530262665961,0,1.88750081763156
"Q9HVC4",258.803502717065,258.221028831377,162.512948400266,42.9648420265537,135.350075969034,132.125057234209
"Q9HVC5",15.1078186865292,14.1977197982888,33.0310870732248,0,6.53414159850511,12.2687553146051
"Q9HVD0",0,3.54942994957219,0,8.05590787997882,0,0
"Q9HVD1",0,0,0,8.05590787997882,1.86689759957289,12.2687553146051
"Q9HVD5",9.85292523034512,8.87357487393048,10.5699478634319,26.8530262665961,12.1348343972238,4.71875204407889
"Q9HVD6",1.97058504606902,0,0,4.02795393998941,0,0
"Q9HVE6",3.94117009213805,4.43678743696524,3.96373044878697,6.71325656664902,3.73379519914578,5.66250245289467
"Q9HVE7",7.8823401842761,12.4230048235027,0,10.7412105066384,16.802078396156,6.60625286171045
"Q9HVE8",1.31372336404602,1.7747149747861,0,0,0,1.88750081763156
"Q9HVF0",4.59803177416106,5.32414492435829,0,0,0,0
"Q9HVF1",34.8136691472194,38.1563719579011,29.0673566244378,73.8458222331392,79.3431479818478,57.5687749377625
"Q9HVF2",4.59803177416106,9.76093236132353,0,17.4544670732874,18.6689759957289,13.2125057234209
"Q9HVF5",1.97058504606902,0,0,0,1.86689759957289,6.60625286171045
"Q9HVF8",0,0,0,6.71325656664902,4.66724399893222,8.49375367934201
"Q9HVF9",7.22547850225309,7.98621738653743,13.2124348292899,0,3.73379519914578,7.55000327052623
"Q9HVG5",3.28430841011504,4.43678743696524,0,9.39855919330862,4.66724399893222,2.83125122644734
"Q9HVH0",0,10.6482898487166,0,4.02795393998941,2.80034639935933,0
"Q9HVH3",8.53920186629911,14.1977197982888,6.60621741464495,4.02795393998941,2.80034639935933,1.88750081763156
"Q9HVH4",0,0,0,0,2.80034639935933,2.83125122644734
"Q9HVH6",1.97058504606902,0,0,0,0,2.83125122644734
"Q9HVH7",0,0,0,56.3913551598517,14.0017319967967,16.987507358684
"Q9HVH9",34.1568074651964,5.32414492435829,11.8911913463609,12.0838618199682,14.0017319967967,33.975014717368
"Q9HVI0",0,0,0,0,6.53414159850511,0
"Q9HVI2",0,0,0,742.486176271381,795.298377418051,270.856367330128
"Q9HVI3",0,0,0,4.02795393998941,1.86689759957289,0
"Q9HVI5",0,2.66207246217914,0,8.05590787997882,7.46759039829156,0
"Q9HVI7",59.7744130640937,31.9448695461497,38.3160610049407,130.237177392991,39.2048495910307,53.7937733024994
"Q9HVJ1",154.362495275407,123.342690747634,310.492218488313,51.0207499065325,64.4079671852647,60.4000261642098
"Q9HVJ9",0,0,0,4.02795393998941,2.80034639935933,4.71875204407889
"Q9HVK6",0,0,0,44.3074933398835,68.1417623844105,4.71875204407889
"Q9HVK7",0,0,11.8911913463609,4.02795393998941,2.80034639935933,7.55000327052623
"Q9HVK8",10.5097869123681,7.09885989914439,17.1761652780769,5.37060525331921,6.53414159850511,19.8187585851314
"Q9HVL2",7.22547850225309,3.54942994957219,3.96373044878697,0,1.86689759957289,0
"Q9HVL3",8.53920186629911,11.5356473361096,0,5.37060525331921,10.2679367976509,7.55000327052623
"Q9HVL5",5.25489345618407,5.32414492435829,15.8549217951479,4.02795393998941,5.60069279871867,10.3812544969736
"Q9HVL6",5.25489345618407,3.54942994957219,17.1761652780769,2.68530262665961,1.86689759957289,0
"Q9HVL7",0,0,0,0,3.73379519914578,14.1562561322367
"Q9HVL8",7.22547850225309,0,6.60621741464495,8.05590787997882,6.53414159850511,7.55000327052623
"Q9HVL9",0,3.54942994957219,0,0,0,1.88750081763156
"Q9HVM1",1.31372336404602,0,0,14.7691644466278,81.2100455814207,0
"Q9HVM4",29.5587756910354,35.4942994957219,18.4974087610059,6.71325656664902,14.9351807965831,8.49375367934201
"Q9HVM6",7.22547850225309,1.7747149747861,21.1398957268638,6.71325656664902,1.86689759957289,8.49375367934201
"Q9HVM7",3.28430841011504,1.7747149747861,0,0,0,0
"Q9HVN5",43.3528710135185,77.2001014031952,54.1709828000886,80.5590787997882,70.9421087837698,84.9375367934201
"Q9HVN9",0,0,0,5.37060525331921,4.66724399893222,3.77500163526312
"Q9HVP2",0,0,0,0,1.86689759957289,2.83125122644734
"Q9HVP4",5.25489345618407,0,0,0,2.80034639935933,1.88750081763156
"Q9HVP8",1.97058504606902,13.3103623108957,0,0,1.86689759957289,1.88750081763156
"Q9HVQ2",0,0,0,4.02795393998941,0,3.77500163526312
"Q9HVQ3",7.22547850225309,0,10.5699478634319,2.68530262665961,1.86689759957289,7.55000327052623
"Q9HVQ9",0,0,0,0,4.66724399893222,0
"Q9HVR0",0,2.66207246217914,2.64248696585798,5.37060525331921,6.53414159850511,0
"Q9HVR5",0,0,0,0,10.2679367976509,3.77500163526312
"Q9HVR8",0,0,0,10.7412105066384,4.66724399893222,2.83125122644734
"Q9HVR9",11.8235102764141,23.0712946722193,7.92746089757394,17.4544670732874,21.4693223950882,11.3250049057893
"Q9HVS1",20.3627121427133,19.5218647226471,17.1761652780769,13.426513133298,21.4693223950882,5.66250245289467
"Q9HVS3",6.56861682023008,8.87357487393048,3.96373044878697,4.02795393998941,0,2.83125122644734
"Q9HVS4",8.53920186629911,18.634507235254,0,10.7412105066384,10.2679367976509,2.83125122644734
"Q9HVS5",22.3332971887823,21.2965796974332,17.1761652780769,12.0838618199682,14.0017319967967,8.49375367934201
"Q9HVS6",13.1372336404602,21.2965796974332,38.3160610049407,36.2515854599047,12.1348343972238,20.7625089939471
"Q9HVS7",0,0,0,16.1118157599576,7.46759039829156,1.88750081763156
"Q9HVS8",11.8235102764141,7.09885989914439,15.8549217951479,0,4.66724399893222,5.66250245289467
"Q9HVT0",5.91175513820707,1.7747149747861,0,5.37060525331921,6.53414159850511,11.3250049057893
"Q9HVT2",2.62744672809203,6.21150241175134,0,24.1677236399365,21.4693223950882,22.6500098115787
"Q9HVT5",0,0,6.60621741464495,0,0,0
"Q9HVT7",19.0489887786672,7.98621738653743,19.8186522439349,0,11.2013855974373,14.1562561322367
"Q9HVT8",26.2744672809203,31.9448695461497,25.1036261756508,18.7971183866172,24.2696687944476,33.0312643085523
"Q9HVT9",22.3332971887823,5.32414492435829,13.2124348292899,0,15.8686295963696,14.1562561322367
"Q9HVU0",38.7548392393575,33.7195845209358,5.28497393171596,22.8250723266067,42.00519599039,19.8187585851314
"Q9HVU4",0,1.7747149747861,0,0,1.86689759957289,0
"Q9HVU6",7.8823401842761,0,0,0,6.53414159850511,6.60625286171045
"Q9HVU7",3.28430841011504,0,0,0,0,0
"Q9HVU8",2.62744672809203,3.54942994957219,2.64248696585798,0,1.86689759957289,4.71875204407889
"Q9HVU9",7.22547850225309,9.76093236132353,5.28497393171596,8.05590787997882,9.33448799786445,8.49375367934201
"Q9HVV2",0,3.54942994957219,0,0,0,0
"Q9HVV3",11.8235102764141,5.32414492435829,11.8911913463609,13.426513133298,7.46759039829156,12.2687553146051
"Q9HVV4",5.25489345618407,15.0850772856818,5.28497393171596,0,0,2.83125122644734
"Q9HVV5",13.1372336404602,130.441550646778,203.471496371064,103.384151126395,37.3379519914578,61.3437765730256
"Q9HVV6",3.28430841011504,3.54942994957219,0,13.426513133298,6.53414159850511,5.66250245289467
"Q9HVV7",1.97058504606902,0,0,0,2.80034639935933,0
"Q9HVV8",0,0,0,0,0,2.83125122644734
"Q9HVV9",6.56861682023008,1.7747149747861,0,0,3.73379519914578,3.77500163526312
"Q9HVW0",5.91175513820707,27.5080821091845,9.24870438050293,8.05590787997882,7.46759039829156,3.77500163526312
"Q9HVW1",1.31372336404602,0,0,6.71325656664902,3.73379519914578,4.71875204407889
"Q9HVW2",0,0,0,0,0,3.77500163526312
"Q9HVW3",0,0,0,0,2.80034639935933,1.88750081763156
"Q9HVW4",11.8235102764141,5.32414492435829,70.0259045952365,17.4544670732874,6.53414159850511,11.3250049057893
"Q9HVW6",9.85292523034512,6.21150241175134,11.8911913463609,0,0,0
"Q9HVW7",3.94117009213805,1.7747149747861,5.28497393171596,12.0838618199682,2.80034639935933,15.1000065410525
"Q9HVW8",1.97058504606902,0,0,0,0,3.77500163526312
"Q9HVW9",10.5097869123681,9.76093236132353,9.24870438050293,2.68530262665961,4.66724399893222,8.49375367934201
"Q9HVX0",13.1372336404602,9.76093236132353,11.8911913463609,2.68530262665961,5.60069279871867,8.49375367934201
"Q9HVX2",2.62744672809203,9.76093236132353,2.64248696585798,0,2.80034639935933,0
"Q9HVX4",1.97058504606902,0,0,0,4.66724399893222,4.71875204407889
"Q9HVX5",1.31372336404602,7.09885989914439,0,0,0,0
"Q9HVX6",3.28430841011504,0,33.0310870732248,10.7412105066384,3.73379519914578,15.1000065410525
"Q9HVX7",7.22547850225309,6.21150241175134,5.28497393171596,2.68530262665961,8.401039198078,18.8750081763156
"Q9HVY1",12.4803719584372,5.32414492435829,19.8186522439349,9.39855919330862,28.0034639935933,9.43750408815779
"Q9HVY2",26.2744672809203,311.46247807496,5.28497393171596,37.5942367732345,71.8755575835563,0
"Q9HVY3",32.1862224191274,10.6482898487166,7.92746089757394,157.090203659587,167.087335161774,52.8500228936836
"Q9HVY4",19.0489887786672,15.0850772856818,15.8549217951479,112.782710319703,35.4710543918849,48.1312708496047
"Q9HVY5",0,0,0,6.71325656664902,8.401039198078,15.1000065410525
"Q9HVY6",23.6470205528283,30.1701545713636,9.24870438050293,21.4824210132769,32.6707079925256,16.987507358684
"Q9HVY7",3.94117009213805,0,0,0,0,0
"Q9HVY8",7.8823401842761,7.09885989914439,0,0,5.60069279871867,4.71875204407889
"Q9HVY9",1.31372336404602,0,0,0,0,4.71875204407889
"Q9HVZ0",18.3921270966442,47.9173043192246,35.6735740390827,10.7412105066384,20.5358735953018,13.2125057234209
"Q9HVZ2",4.59803177416106,4.43678743696524,6.60621741464495,20.1397696999471,19.6024247955153,29.2562626732891
"Q9HVZ3",0,0,7.92746089757394,0,1.86689759957289,2.83125122644734
"Q9HVZ5",4.59803177416106,2.66207246217914,2.64248696585798,8.05590787997882,11.2013855974373,3.77500163526312
"Q9HVZ7",7.22547850225309,11.5356473361096,5.28497393171596,20.1397696999471,17.7355271959425,18.8750081763156
"Q9HVZ9",10.5097869123681,11.5356473361096,7.92746089757394,4.02795393998941,1.86689759957289,0
"Q9HW01",3.28430841011504,12.4230048235027,0,20.1397696999471,18.6689759957289,12.2687553146051
"Q9HW02",5.25489345618407,9.76093236132353,0,16.1118157599576,38.2714007912442,11.3250049057893
"Q9HW04",16.4215420505752,31.9448695461497,9.24870438050293,0,2.80034639935933,3.77500163526312
"Q9HW05",3.94117009213805,6.21150241175134,2.64248696585798,5.37060525331921,4.66724399893222,0
"Q9HW06",21.0195738247363,36.381656983115,9.24870438050293,34.9089341465749,59.7407231863325,32.0875138997365
"Q9HW07",1.31372336404602,0,0,0,3.73379519914578,0
"Q9HW11",70.2841999764619,86.9610337645187,50.2072523513016,228.250723266067,64.4079671852647,40.5812675790785
"Q9HW12",0,0,0,0,0,2.83125122644734
"Q9HW15",59.1175513820707,60.3403091427273,25.1036261756508,2.68530262665961,35.4710543918849,14.1562561322367
"Q9HW16",0,0,0,0,14.9351807965831,0
"Q9HW17",0,0,0,4.02795393998941,2.80034639935933,0
"Q9HW18",3.28430841011504,2.66207246217914,0,0,0,0
"Q9HW26",0,0,0,0,0,2.83125122644734
"Q9HW30",3.28430841011504,0,2.64248696585798,13.426513133298,5.60069279871867,6.60625286171045
"Q9HW32",7.22547850225309,3.54942994957219,7.92746089757394,2.68530262665961,14.0017319967967,22.6500098115787
"Q9HW35",0,0,0,0,2.80034639935933,1.88750081763156
"Q9HW39",5.25489345618407,10.6482898487166,0,0,1.86689759957289,0
"Q9HW40",1.31372336404602,0,0,0,2.80034639935933,0
"Q9HW45",8.53920186629911,3.54942994957219,5.28497393171596,12.0838618199682,31.7372591927391,3.77500163526312
"Q9HW49",53.2057962438637,78.9748163779813,417.512940605561,132.922480019651,92.411431178858,87.7687880198674
"Q9HW52",9.19606354832212,10.6482898487166,3.96373044878697,9.39855919330862,10.2679367976509,8.49375367934201
"Q9HW53",6.56861682023008,30.1701545713636,11.8911913463609,16.1118157599576,7.46759039829156,6.60625286171045
"Q9HW65",3.28430841011504,0,0,0,0,0
"Q9HW68",27.5881906449663,50.5793767814038,35.6735740390827,191.999137806162,18.6689759957289,65.1187782082887
"Q9HW72",51.2352111977946,31.0575120587567,51.5284958342306,18.7971183866172,32.6707079925256,37.7500163526311
"Q9HW73",13.7940953224832,8.87357487393048,15.8549217951479,9.39855919330862,13.0682831970102,24.5375106292102
"Q9HW79",0,0,0,13.426513133298,9.33448799786445,6.60625286171045
"Q9HW85",1.97058504606902,3.54942994957219,0,2.68530262665961,2.80034639935933,2.83125122644734
"Q9HW86",24.9607439168743,0,30.3886001073668,10.7412105066384,7.46759039829156,20.7625089939471
"Q9HW87",8.53920186629911,18.634507235254,3.96373044878697,0,0,0
"Q9HW91",3.94117009213805,4.43678743696524,2.64248696585798,17.4544670732874,8.401039198078,13.2125057234209
