"","BS_sonic_1","BS_sonic_2","BS_sonic_3","BS_triflic_1","BS_triflic_2","BS_triflic_3"
"P21474",2.03143593891826,3.30148666874258,3.18003178138156,14.4611977716424,8.49284571120372,12.4296409347314
"P21475",2.03143593891826,2.20099111249506,3.18003178138156,7.23059888582118,1.88729904693416,13.1607962838332
"P21476",16.2514875113461,16.5074333437129,20.1402012820832,101.228384401496,116.068891386451,152.811467962286
"P21477",0,0,0,2.41019962860706,8.49284571120372,13.1607962838332
"P21478",0,0,0,18.0764972145529,6.60554666426956,0
"P21656",2.03143593891826,2.20099111249506,3.18003178138156,3.61529944291059,8.49284571120372,5.11808744371292
"P21879",116.8075664878,100.145095618525,113.421133535942,108.458983287318,50.9570742672223,64.3416707209624
"P21880",148.294823541033,135.360953418446,130.381303036644,214.507766946028,139.660129473128,142.57529307486
"P21881",55.8644883202521,51.7232911436338,61.4806144400435,75.9212883011224,51.9007237906894,60.6858939754531
"P21882",80.2417195872712,79.235680049822,72.080720377982,49.4090923864447,58.5062704549589,81.1582437503048
"P21883",173.687772777511,189.285235674575,201.402012820832,104.843683844407,89.6467047293726,95.7813507323417
"P21885",3.04715390837739,5.50247778123764,3.18003178138156,3.61529944291059,5.66189714080248,3.65577674550923
"P22250",125.949028212932,103.446582287268,60.4206038462496,24.1019962860706,33.9713828448149,34.3643014077867
"P22326",7.1100257862139,6.60297333748517,7.42007415655697,3.61529944291059,3.77459809386832,21.9346604730554
"P23129",141.184797754819,122.155006743476,138.861387786995,207.277168060207,318.953538931873,165.972264246119
"P23448",0,0,0,3.61529944291059,5.66189714080248,3.65577674550923
"P23453",0,0,3.18003178138156,3.61529944291059,2.83094857040124,5.11808744371292
"P23477",4.06287187783651,6.60297333748517,9.54009534414468,2.41019962860706,4.7182476173354,2.92462139640738
"P23478",12.1886156335095,13.2059466749703,6.36006356276312,2.41019962860706,6.60554666426956,13.1607962838332
"P23479",2.03143593891826,4.40198222499011,4.24004237517541,6.02549907151765,4.7182476173354,2.19346604730554
"P23545",0,0,2.12002118758771,3.61529944291059,2.83094857040124,6.58039814191661
"P23630",3.04715390837739,5.50247778123764,0,0,0,0
"P23966",43.6758726867425,39.617840024911,43.460434345548,19.2815970288565,12.267443805072,17.5477283784443
"P23970",2.03143593891826,0,2.12002118758771,20.48669684316,22.6475885632099,13.1607962838332
"P23973",0,0,0,18.0764972145529,14.1547428520062,10.9673302365277
"P24010",13.2043336029687,0,4.24004237517541,0,0,0
"P24011",67.0373859843025,71.5322111560893,67.8406780028066,34.9478946148024,25.4785371336112,14.6231069820369
"P24072",9.14146172513216,7.70346889373269,13.7801377193201,9.64079851442824,7.54919618773664,10.2361748874258
"P24073",9.14146172513216,9.90446000622775,10.6001059379385,3.61529944291059,5.66189714080248,8.0427088401203
"P24136",20.3143593891826,18.708424456208,16.9601695007017,4.82039925721412,3.77459809386832,7.31155349101845
"P24137",5.07858984729564,6.60297333748517,6.36006356276312,2.41019962860706,0,4.38693209461107
"P24141",169.624900899674,233.305057924476,150.521504318727,40.97339368632,41.5205790325515,38.7512335023978
"P24219",0,0,0,0,1.88729904693416,2.19346604730554
"P24277",0,2.20099111249506,0,0,0,2.92462139640738
"P24281",28.4401031448556,25.3113977936931,11.6601165317324,0,0,2.92462139640738
"P24327",2.03143593891826,0,3.18003178138156,40.97339368632,21.7039390397428,29.2462139640738
"P24469",7.1100257862139,3.30148666874258,6.36006356276312,2.41019962860706,1.88729904693416,2.19346604730554
"P24809",0,0,0,13.2560979573388,12.267443805072,5.84924279281476
"P25144",110.713258671045,92.4416267247923,99.6409958166222,32.5376949861953,21.7039390397428,59.2235832772495
"P25148",15.2357695418869,16.5074333437129,30.7403072200218,0,0,0
"P25503",67.0373859843025,53.9242822561289,56.1805614710742,0,0,0
"P25811",12.1886156335095,8.80396444998022,11.6601165317324,0,0,2.92462139640738
"P25812",12.1886156335095,12.1054511187228,11.6601165317324,18.0764972145529,18.8729904693416,11.6984855856295
"P25813",0,0,0,0,0,2.19346604730554
"P25993",0,0,0,8.43569870012471,8.49284571120372,5.11808744371292
"P25994",0,0,0,21.6917966574635,26.4221866570782,20.4723497748517
"P25995",2.03143593891826,0,2.12002118758771,3.61529944291059,2.83094857040124,0
"P25996",0,0,0,3.61529944291059,3.77459809386832,2.19346604730554
"P26380",0,0,0,0,0,2.19346604730554
"P26497",0,2.20099111249506,0,14.4611977716424,13.2110933285391,11.6984855856295
"P26899",56.8802062897112,58.326264481119,104.941048785591,22.8968964717671,14.1547428520062,13.8919516329351
"P26900",0,0,0,7.23059888582118,10.3801447581379,8.77386418922214
"P26901",490.591779248759,533.740344780051,502.445021458287,60.2549907151765,54.7316723610906,40.9446995497033
"P26902",5.07858984729564,6.60297333748517,6.36006356276312,0,0,0
"P26906",13.2043336029687,17.6079288999604,18.0201800944955,0,0,0
"P26907",114.776130548882,121.054511187228,116.601165317324,16.8713974002494,2.83094857040124,0
"P26908",25.3929492364782,14.3064422312179,4.24004237517541,0,7.54919618773664,81.8893990994067
"P26935",45.7073086256608,40.7183355811585,36.040360188991,6.02549907151765,4.7182476173354,5.84924279281476
"P27206",136.106207907523,159.571855655892,148.401483131139,363.940143919666,400.107397950042,350.954567568886
"P27623",2.03143593891826,4.40198222499011,4.24004237517541,6.02549907151765,8.49284571120372,8.77386418922214
"P27876",396.13000808906,249.812491268189,246.982468353968,379.606441505612,438.797028412192,505.228346229375
"P28015",7.1100257862139,8.80396444998022,7.42007415655697,96.4079851442824,35.858681891749,16.0854176802406
"P28264",18.2829234502643,18.708424456208,22.2602224696709,44.5886931292306,36.8023314152161,29.2462139640738
"P28366",26.4086672059373,26.4118933499407,15.9001589069078,36.1529944291059,49.0697752202881,35.0954567568886
"P28367",23.36151329756,26.4118933499407,27.5602754386402,13.2560979573388,7.54919618773664,11.6984855856295
"P28368",25.3929492364782,35.2158577999209,27.5602754386402,97.6130849585859,50.0134247437552,48.9874083898236
"P28598",490.591779248759,440.198222499011,310.583103981599,77.1263881154259,205.715596115823,252.979750789238
"P28599",10.1571796945913,15.4069377874654,10.6001059379385,12.0509981430353,7.54919618773664,8.0427088401203
"P28611",0,0,2.12002118758771,0,0,8.0427088401203
"P28612",0,2.20099111249506,0,0,3.77459809386832,4.38693209461107
"P28618",5.07858984729564,6.60297333748517,5.30005296896927,0,0,0
"P28628",8.12574375567303,11.0049555624753,18.0201800944955,0,0,0
"P28819",2.03143593891826,0,0,6.02549907151765,4.7182476173354,4.38693209461107
"P28820",2.03143593891826,5.50247778123764,5.30005296896927,2.41019962860706,2.83094857040124,5.84924279281476
"P28822",0,0,0,0,3.77459809386832,5.84924279281476
"P29072",17.2672054808052,20.909415568703,21.2002118758771,14.4611977716424,20.7602895162758,24.8592818694627
"P29252",3.04715390837739,0,3.18003178138156,2.41019962860706,0,2.19346604730554
"P29726",8.12574375567303,6.60297333748517,9.54009534414468,22.8968964717671,14.1547428520062,13.1607962838332
"P29727",74.1474117705164,72.6327067123368,68.9006885966005,21.6917966574635,25.4785371336112,32.901990709583
"P30949",200.096439983448,252.013482380684,239.562394197411,33.7427948004988,60.3935695018931,44.6004762952126
"P30950",209.23790170858,180.481271224595,227.902277665678,20.48669684316,21.7039390397428,42.407010247907
"P31080",3.04715390837739,0,2.12002118758771,6.02549907151765,2.83094857040124,5.84924279281476
"P31102",0,2.20099111249506,3.18003178138156,0,0,7.31155349101845
"P31103",22.3457953281008,24.2109022374456,21.2002118758771,67.4855896009977,33.0277333213478,70.922068862879
"P31104",19.2986414197234,28.6128844624357,28.620286032434,25.3070961003741,31.1404342744136,24.8592818694627
"P31105",0,0,0,0,0,3.65577674550923
"P31112",0,3.30148666874258,3.18003178138156,0,0,2.92462139640738
"P31113",0,0,0,3.61529944291059,4.7182476173354,3.65577674550923
"P32081",491.607497218218,431.394258049031,743.067426249491,294.044354690061,771.905310196071,270.527479167683
"P32395",36.5658469005286,27.5123889061882,18.0201800944955,28.9223955432847,36.8023314152161,40.2135442006015
"P32396",153.373413388328,157.370864543396,172.781726788398,147.022177345031,135.885531379259,104.555214921564
"P32397",25.3929492364782,15.4069377874654,23.3202330634648,24.1019962860706,20.7602895162758,47.5250976916199
"P32398",0,0,0,0,2.83094857040124,2.19346604730554
"P32399",0,0,0,0,3.77459809386832,2.19346604730554
"P32436",4.06287187783651,6.60297333748517,3.18003178138156,12.0509981430353,6.60554666426956,5.84924279281476
"P32726",9.14146172513216,12.1054511187228,7.42007415655697,0,0,1.46231069820369
"P32727",12.1886156335095,18.708424456208,19.0801906882894,12.0509981430353,11.323794281605,13.8919516329351
"P32731",4.06287187783651,0,3.18003178138156,6.02549907151765,0,0
"P32732",2.03143593891826,3.30148666874258,0,0,0,0
"P32959",16.2514875113461,18.708424456208,15.9001589069078,3.61529944291059,4.7182476173354,2.19346604730554
"P32960",0,0,0,0,0,2.19346604730554
"P33166",1454.50813226547,1502.17643427788,1398.15397321409,3040.4668314878,4702.20557543646,4521.46467884581
"P33189",34.5344109616104,49.5223000311388,54.0605402834865,25.3070961003741,13.2110933285391,23.396971171259
"P34956",20.3143593891826,18.708424456208,26.5002648448463,40.97339368632,64.1681675957614,27.7839032658701
"P34957",57.8959242591703,41.8188311374061,62.5406250338374,59.0498909008729,101.914148534445,121.371787950906
"P34958",0,0,0,13.2560979573388,2.83094857040124,2.92462139640738
"P34959",0,0,0,7.23059888582118,5.66189714080248,3.65577674550923
"P35136",16.2514875113461,13.2059466749703,10.6001059379385,7.23059888582118,5.66189714080248,6.58039814191661
"P35137",56.8802062897112,53.9242822561289,44.5204449393418,37.3580942434094,22.6475885632099,20.4723497748517
"P35146",0,0,0,8.43569870012471,3.77459809386832,4.38693209461107
"P35154",0,0,0,0,2.83094857040124,2.19346604730554
"P35156",0,0,0,3.61529944291059,1.88729904693416,5.84924279281476
"P35159",0,0,0,0,6.60554666426956,5.11808744371292
"P35160",3.04715390837739,2.20099111249506,4.24004237517541,0,0,5.84924279281476
"P35161",2.03143593891826,2.20099111249506,3.18003178138156,6.02549907151765,7.54919618773664,2.92462139640738
"P35162",35.5501289310695,28.6128844624357,27.5602754386402,6.02549907151765,7.54919618773664,5.84924279281476
"P35163",49.7701805034973,29.7133800186833,33.9203390014033,14.4611977716424,13.2110933285391,38.7512335023978
"P35164",0,0,0,4.82039925721412,1.88729904693416,4.38693209461107
"P35166",5.07858984729564,2.20099111249506,5.30005296896927,0,0,0
"P35620",0,2.20099111249506,2.12002118758771,0,0,0
"P36430",54.8487703507929,49.5223000311388,47.7004767207234,33.7427948004988,27.3658361805453,19.7411944257498
"P36839",5.07858984729564,5.50247778123764,6.36006356276312,0,0,0
"P36843",3.04715390837739,4.40198222499011,6.36006356276312,0,0,0
"P36945",166.577746991297,112.250546737248,148.401483131139,4.82039925721412,1.88729904693416,10.9673302365277
"P36946",24.3772312670191,22.0099111249506,18.0201800944955,14.4611977716424,23.591238086677,38.0200781532959
"P36947",18.2829234502643,17.6079288999604,18.0201800944955,37.3580942434094,31.1404342744136,61.417049324555
"P36948",0,0,0,0,0,10.9673302365277
"P36949",14.2200515724278,14.3064422312179,11.6601165317324,46.9988927578377,24.5348876101441,23.396971171259
"P37104",2.03143593891826,4.40198222499011,0,0,0,1.46231069820369
"P37105",17.2672054808052,11.0049555624753,10.6001059379385,3.61529944291059,8.49284571120372,8.0427088401203
"P37251",3.04715390837739,0,0,0,0,0
"P37253",11.1728976640504,15.4069377874654,8.48008475035083,0,0,2.19346604730554
"P37437",8.12574375567303,9.90446000622775,9.54009534414468,8.43569870012471,5.66189714080248,5.11808744371292
"P37455",8.12574375567303,5.50247778123764,3.18003178138156,3.61529944291059,4.7182476173354,4.38693209461107
"P37464",50.7858984729564,50.6227955873863,73.1407309717759,32.5376949861953,29.2531352274795,25.5904372185646
"P37465",27.4243851753965,44.0198222499011,43.460434345548,28.9223955432847,41.5205790325515,27.7839032658701
"P37470",0,4.40198222499011,0,3.61529944291059,2.83094857040124,3.65577674550923
"P37472",8.12574375567303,9.90446000622775,8.48008475035083,8.43569870012471,10.3801447581379,16.8165730293424
"P37474",2.03143593891826,2.20099111249506,2.12002118758771,4.82039925721412,0,2.19346604730554
"P37476",66.0216680148434,47.3213089186437,58.3005826586619,124.125280873264,105.688746628313,72.3843795610827
"P37477",114.776130548882,95.7431133935349,124.021239473881,31.3325951718918,63.2245180722943,46.7939423425181
"P37478",18.2829234502643,12.1054511187228,14.8401483131139,18.0764972145529,23.591238086677,11.6984855856295
"P37487",39.613000808906,50.6227955873863,65.7206568152189,33.7427948004988,71.7173637834981,53.3743404844347
"P37494",6.09430781675477,4.40198222499011,4.24004237517541,4.82039925721412,5.66189714080248,7.31155349101845
"P37502",8.12574375567303,5.50247778123764,3.18003178138156,0,0,0
"P37518",6.09430781675477,16.5074333437129,10.6001059379385,31.3325951718918,22.6475885632099,26.3215925676664
"P37519",0,0,0,0,0,2.92462139640738
"P37522",10.1571796945913,13.2059466749703,6.36006356276312,7.23059888582118,7.54919618773664,12.4296409347314
"P37524",6.09430781675477,6.60297333748517,5.30005296896927,0,2.83094857040124,2.92462139640738
"P37527",36.5658469005286,40.7183355811585,43.460434345548,34.9478946148024,12.267443805072,29.9773693131757
"P37528",15.2357695418869,17.6079288999604,13.7801377193201,6.02549907151765,8.49284571120372,8.77386418922214
"P37529",3.04715390837739,4.40198222499011,0,0,0,1.46231069820369
"P37530",0,0,0,0,0,2.19346604730554
"P37535",4.06287187783651,4.40198222499011,3.18003178138156,0,4.7182476173354,3.65577674550923
"P37538",3.04715390837739,2.20099111249506,0,0,0,0
"P37541",0,3.30148666874258,4.24004237517541,6.02549907151765,0,0
"P37542",4.06287187783651,2.20099111249506,0,2.41019962860706,2.83094857040124,1.46231069820369
"P37545",7.1100257862139,7.70346889373269,11.6601165317324,6.02549907151765,3.77459809386832,5.84924279281476
"P37550",10.1571796945913,6.60297333748517,12.7201271255262,0,0,0
"P37551",0,0,0,4.82039925721412,6.60554666426956,4.38693209461107
"P37552",14.2200515724278,33.0148666874258,40.2804025641664,0,2.83094857040124,1.46231069820369
"P37556",4.06287187783651,6.60297333748517,6.36006356276312,10.8458983287318,11.323794281605,5.11808744371292
"P37560",0,2.20099111249506,0,0,32.0840837978807,8.77386418922214
"P37564",0,0,0,3.61529944291059,2.83094857040124,0
"P37565",18.2829234502643,15.4069377874654,13.7801377193201,3.61529944291059,3.77459809386832,5.11808744371292
"P37568",11.1728976640504,8.80396444998022,4.24004237517541,2.41019962860706,1.88729904693416,1.46231069820369
"P37569",10.1571796945913,9.90446000622775,11.6601165317324,9.64079851442824,3.77459809386832,2.92462139640738
"P37570",0,0,0,4.82039925721412,8.49284571120372,8.0427088401203
"P37571",78.2102836483529,97.94410450603,79.500794534539,91.5875858870682,111.350643769115,78.9647777029993
"P37572",0,0,0,2.41019962860706,1.88729904693416,0
"P37573",0,2.20099111249506,2.12002118758771,12.0509981430353,10.3801447581379,10.2361748874258
"P37580",0,0,2.12002118758771,3.61529944291059,8.49284571120372,4.38693209461107
"P37585",0,0,0,30.1274953575882,29.2531352274795,24.8592818694627
"P37599",7.1100257862139,4.40198222499011,4.24004237517541,6.02549907151765,7.54919618773664,6.58039814191661
"P37807",0,0,0,4.82039925721412,1.88729904693416,5.11808744371292
"P37808",264.086672059373,222.300102362001,265.002648448463,283.198456361329,157.589470419002,123.565253998212
"P37809",737.411245827327,669.101298198497,774.867744063307,355.504445219541,569.020662650649,486.218307152727
"P37810",67.0373859843025,51.7232911436338,73.1407309717759,44.5886931292306,48.1261256968211,38.7512335023978
"P37811",6.09430781675477,5.50247778123764,2.12002118758771,13.2560979573388,15.0983923754733,20.4723497748517
"P37812",38.5972828394469,37.416848912416,40.2804025641664,30.1274953575882,28.3094857040124,14.6231069820369
"P37813",0,0,0,4.82039925721412,7.54919618773664,9.50501953832399
"P37814",8.12574375567303,11.0049555624753,10.6001059379385,16.8713974002494,2.83094857040124,7.31155349101845
"P37869",417.460085447702,333.450153543001,328.603284076095,245.84036211792,245.348876101441,504.497190880273
"P37870",120.870438365636,124.355997855971,131.441313630438,153.047676416548,152.871222801667,183.519992624563
"P37871",119.854720396177,127.657484524713,97.5209746290345,149.432376973638,126.449036144589,148.424535867675
"P37872",0,0,0,0,2.83094857040124,0
"P37876",0,3.30148666874258,2.12002118758771,32.5376949861953,33.0277333213478,21.9346604730554
"P37877",33.5186929921512,29.7133800186833,43.460434345548,115.689582173139,83.041158065103,174.014973086239
"P37887",33.5186929921512,27.5123889061882,31.8003178138156,21.6917966574635,18.8729904693416,59.2235832772495
"P37940",19.2986414197234,19.8089200124555,28.620286032434,12.0509981430353,11.323794281605,9.50501953832399
"P37941",70.0845398926799,80.3361756060695,155.821557287696,21.6917966574635,17.9293409458745,11.6984855856295
"P37942",52.8173344118747,55.0247778123764,55.1205508772804,13.2560979573388,16.0420418989404,12.4296409347314
"P37944",0,0,0,3.61529944291059,1.88729904693416,2.92462139640738
"P37945",27.4243851753965,29.7133800186833,20.1402012820832,34.9478946148024,33.9713828448149,44.6004762952126
"P37946",0,3.30148666874258,2.12002118758771,0,0,0
"P37948",0,0,0,0,0,2.19346604730554
"P37949",15.2357695418869,15.4069377874654,14.8401483131139,12.0509981430353,17.9293409458745,23.396971171259
"P37954",4.06287187783651,0,3.18003178138156,15.6662975859459,20.7602895162758,15.3542623311387
"P37960",43.6758726867425,55.0247778123764,46.6404661269296,0,0,0
"P37965",0,0,0,4.82039925721412,1.88729904693416,2.92462139640738
"P37967",12.1886156335095,12.1054511187228,10.6001059379385,14.4611977716424,19.8166399928087,20.4723497748517
"P38021",105.634668823749,84.7381578310597,100.701006410416,124.125280873264,86.8157561589713,174.746128435341
"P38049",10.1571796945913,6.60297333748517,12.7201271255262,2.41019962860706,2.83094857040124,0
"P38424",8.12574375567303,9.90446000622775,13.7801377193201,0,11.323794281605,7.31155349101845
"P38493",3.04715390837739,0,3.18003178138156,2.41019962860706,2.83094857040124,2.92462139640738
"P38494",144.231951663196,172.777802330862,182.321822132543,116.894681987442,82.0975085416359,95.7813507323417
"P39062",57.8959242591703,58.326264481119,72.080720377982,19.2815970288565,13.2110933285391,18.2788837275461
"P39065",6.09430781675477,6.60297333748517,5.30005296896927,0,0,0
"P39066",3.04715390837739,3.30148666874258,3.18003178138156,3.61529944291059,4.7182476173354,7.31155349101845
"P39067",3.04715390837739,0,3.18003178138156,0,0,3.65577674550923
"P39071",0,0,0,14.4611977716424,10.3801447581379,12.4296409347314
"P39075",0,0,4.24004237517541,0,0,0
"P39120",56.8802062897112,46.2208133623962,53.0005296896927,140.996678273513,98.1395504405763,139.650671678452
"P39121",6.09430781675477,8.80396444998022,7.42007415655697,6.02549907151765,1.88729904693416,7.31155349101845
"P39126",240.725158761813,143.064422312179,179.141790351161,239.814863046402,128.336335191523,170.35919634073
"P39127",0,0,0,0,0,2.19346604730554
"P39131",13.2043336029687,5.50247778123764,8.48008475035083,2.41019962860706,1.88729904693416,2.92462139640738
"P39138",109.697540701586,116.652528962238,224.722245884297,71.1008890439082,67.9427656896297,69.4597581646753
"P39142",50.7858984729564,49.5223000311388,65.7206568152189,53.0243918293553,51.9007237906894,39.4823888514996
"P39143",0,0,0,0,0,3.65577674550923
"P39148",249.866620486946,112.250546737248,160.061599662872,126.535480501871,168.913264700607,72.3843795610827
"P39149",10.1571796945913,12.1054511187228,12.7201271255262,32.5376949861953,29.2531352274795,29.2462139640738
"P39153",0,4.40198222499011,3.18003178138156,7.23059888582118,6.60554666426956,10.9673302365277
"P39156",5.07858984729564,8.80396444998022,11.6601165317324,12.0509981430353,15.0983923754733,13.1607962838332
"P39157",0,0,0,0,0,3.65577674550923
"P39158",0,0,0,0,0,2.19346604730554
"P39214",0,4.40198222499011,0,3.61529944291059,1.88729904693416,5.11808744371292
"P39215",0,0,0,0,0,2.92462139640738
"P39217",0,0,0,0,0,2.92462139640738
"P39574",7.1100257862139,6.60297333748517,7.42007415655697,9.64079851442824,9.4364952346708,8.0427088401203
"P39575",18.2829234502643,20.909415568703,14.8401483131139,0,2.83094857040124,4.38693209461107
"P39576",3.04715390837739,2.20099111249506,7.42007415655697,8.43569870012471,11.323794281605,5.11808744371292
"P39577",0,0,0,0,0,2.19346604730554
"P39578",2.03143593891826,0,3.18003178138156,13.2560979573388,9.4364952346708,7.31155349101845
"P39579",28.4401031448556,26.4118933499407,25.4402542510525,16.8713974002494,21.7039390397428,21.2035051239535
"P39581",3.04715390837739,2.20099111249506,0,20.48669684316,18.8729904693416,19.7411944257498
"P39583",0,0,0,0,1.88729904693416,2.19346604730554
"P39586",0,0,0,16.8713974002494,14.1547428520062,6.58039814191661
"P39593",0,0,0,3.61529944291059,1.88729904693416,2.19346604730554
"P39596",0,0,0,2.41019962860706,0,1.46231069820369
"P39597",2.03143593891826,3.30148666874258,3.18003178138156,0,0,0
"P39605",0,0,0,0,0,10.9673302365277
"P39610",0,3.30148666874258,4.24004237517541,3.61529944291059,6.60554666426956,16.8165730293424
"P39614",4.06287187783651,6.60297333748517,5.30005296896927,0,1.88729904693416,0
"P39615",0,0,0,0,0,2.92462139640738
"P39629",0,0,3.18003178138156,0,0,0
"P39633",25.3929492364782,22.0099111249506,22.2602224696709,21.6917966574635,29.2531352274795,40.2135442006015
"P39634",101.571796945913,101.245591174773,95.4009534414468,102.4334842158,104.745097104846,137.457205631147
"P39635",0,0,0,0,0,2.92462139640738
"P39644",18.2829234502643,18.708424456208,30.7403072200218,0,0,0
"P39645",294.558211143147,238.807535705714,288.322881511928,144.611977716424,207.602895162758,96.5125060814436
"P39646",75.1631297399755,44.0198222499011,76.3207627531575,86.7671866298541,91.5340037763067,87.0074865431196
"P39651",4.06287187783651,5.50247778123764,5.30005296896927,2.41019962860706,2.83094857040124,0
"P39751",3.04715390837739,3.30148666874258,3.18003178138156,27.7172957289812,28.3094857040124,34.3643014077867
"P39758",16.2514875113461,12.1054511187228,14.8401483131139,72.3059888582118,68.8864152130968,46.7939423425181
"P39759",3.04715390837739,4.40198222499011,3.18003178138156,0,2.83094857040124,0
"P39760",4.06287187783651,0,0,14.4611977716424,13.2110933285391,7.31155349101845
"P39761",4.06287187783651,5.50247778123764,10.6001059379385,0,0,0
"P39762",13.2043336029687,11.0049555624753,7.42007415655697,4.82039925721412,3.77459809386832,1.46231069820369
"P39764",0,0,0,0,1.88729904693416,1.46231069820369
"P39765",0,3.30148666874258,0,0,0,1.46231069820369
"P39771",2.03143593891826,5.50247778123764,4.24004237517541,0,0,1.46231069820369
"P39772",67.0373859843025,57.2257689248715,79.500794534539,38.5631940577129,40.5769295090844,23.396971171259
"P39773",134.074771968605,101.245591174773,47.7004767207234,61.46009052948,85.8721066355043,73.1155349101845
"P39778",18.2829234502643,20.909415568703,14.8401483131139,4.82039925721412,2.83094857040124,11.6984855856295
"P39779",46.7230265951199,48.4218044748912,24.3802436572586,19.2815970288565,16.0420418989404,16.0854176802406
"P39780",0,0,0,0,0,5.11808744371292
"P39793",5.07858984729564,5.50247778123764,9.54009534414468,7.23059888582118,11.323794281605,5.84924279281476
"P39794",0,3.30148666874258,0,9.64079851442824,77.3792609243005,51.1808744371292
"P39795",9.14146172513216,7.70346889373269,7.42007415655697,8.43569870012471,10.3801447581379,10.9673302365277
"P39796",0,0,0,3.61529944291059,0,0
"P39803",0,0,0,0,1.88729904693416,5.84924279281476
"P39805",4.06287187783651,0,4.24004237517541,3.61529944291059,3.77459809386832,2.19346604730554
"P39807",0,0,0,4.82039925721412,4.7182476173354,3.65577674550923
"P39810",0,0,0,0,0,2.92462139640738
"P39812",15.2357695418869,15.4069377874654,14.8401483131139,0,0,2.19346604730554
"P39814",7.1100257862139,6.60297333748517,10.6001059379385,9.64079851442824,12.267443805072,10.9673302365277
"P39815",0,3.30148666874258,0,12.0509981430353,12.267443805072,17.5477283784443
"P39816",0,0,0,0,0,2.19346604730554
"P39820",0,0,0,0,2.83094857040124,0
"P39821",13.2043336029687,13.2059466749703,22.2602224696709,20.48669684316,12.267443805072,13.8919516329351
"P39839",4.06287187783651,3.30148666874258,5.30005296896927,0,0,0
"P39840",3.04715390837739,5.50247778123764,4.24004237517541,3.61529944291059,13.2110933285391,0
"P39841",0,0,0,2.41019962860706,1.88729904693416,0
"P39845",0,0,0,7.23059888582118,9.4364952346708,13.8919516329351
"P39846",0,0,3.18003178138156,3.61529944291059,0,4.38693209461107
"P39847",3.04715390837739,2.20099111249506,4.24004237517541,6.02549907151765,7.54919618773664,9.50501953832399
"P39912",57.8959242591703,48.4218044748912,47.7004767207234,51.8192920150518,82.0975085416359,101.630593525156
"P39914",6.09430781675477,6.60297333748517,8.48008475035083,4.82039925721412,9.4364952346708,5.11808744371292
"P40331",0,0,0,0,0,2.19346604730554
"P40332",169.624900899674,158.471360099644,66.7806674090128,4.82039925721412,5.66189714080248,3.65577674550923
"P40398",8.12574375567303,9.90446000622775,7.42007415655697,0,0,0
"P40399",4.06287187783651,3.30148666874258,4.24004237517541,2.41019962860706,0,0
"P40409",0,0,4.24004237517541,26.5121959146777,33.0277333213478,19.7411944257498
"P40737",4.06287187783651,9.90446000622775,7.42007415655697,0,14.1547428520062,3.65577674550923
"P40739",0,0,0,0,0,2.19346604730554
"P40740",51.8016164424156,48.4218044748912,42.4004237517541,10.8458983287318,8.49284571120372,7.31155349101845
"P40747",3.04715390837739,4.40198222499011,3.18003178138156,0,0,0
"P40762",0,0,0,8.43569870012471,3.77459809386832,5.84924279281476
"P40767",0,0,0,3.61529944291059,2.83094857040124,3.65577674550923
"P40768",6.09430781675477,5.50247778123764,5.30005296896927,9.64079851442824,7.54919618773664,16.0854176802406
"P40778",9.14146172513216,7.70346889373269,3.18003178138156,14.4611977716424,9.4364952346708,13.8919516329351
"P40779",0,0,0,0,0,3.65577674550923
"P40780",16.2514875113461,41.8188311374061,4.24004237517541,3.61529944291059,1.88729904693416,0
"P40806",0,0,0,2.41019962860706,0,2.19346604730554
"P40871",0,8.80396444998022,0,103.638584030104,68.8864152130968,59.9547386263513
"P40924",71.100257862139,77.0346889373269,61.4806144400435,275.967857475508,388.783603668437,380.200781532959
"P42060",2.03143593891826,0,2.12002118758771,22.8968964717671,10.3801447581379,57.7612725790458
"P42061",0,2.20099111249506,3.18003178138156,0,0,0
"P42065",2.03143593891826,5.50247778123764,0,0,0,0
"P42068",8.12574375567303,9.90446000622775,10.6001059379385,0,0,0
"P42084",30.4715390837739,34.1153622436734,39.2203919703726,0,0,0
"P42085",0,0,0,3.61529944291059,1.88729904693416,5.11808744371292
"P42175",60.9430781675477,59.4267600373665,64.6606462214251,140.996678273513,151.9275732782,149.886846565878
"P42176",18.2829234502643,16.5074333437129,15.9001589069078,48.2039925721412,98.1395504405763,80.427088401203
"P42177",0,0,0,9.64079851442824,9.4364952346708,0
"P42178",0,0,0,33.7427948004988,14.1547428520062,6.58039814191661
"P42182",0,3.30148666874258,2.12002118758771,6.02549907151765,7.54919618773664,16.0854176802406
"P42199",0,0,0,6.02549907151765,1.88729904693416,4.38693209461107
"P42234",11.1728976640504,9.90446000622775,13.7801377193201,0,0,0
"P42235",5.07858984729564,4.40198222499011,3.18003178138156,0,0,0
"P42239",0,0,0,0,0,2.92462139640738
"P42240",7.1100257862139,7.70346889373269,5.30005296896927,0,0,0
"P42242",4.06287187783651,3.30148666874258,0,2.41019962860706,2.83094857040124,0
"P42297",62.974514106466,75.9341933810794,58.3005826586619,115.689582173139,58.5062704549589,55.5678065317402
"P42305",2.03143593891826,2.20099111249506,3.18003178138156,0,4.7182476173354,2.19346604730554
"P42318",10.1571796945913,8.80396444998022,11.6601165317324,0,0,0
"P42319",19.2986414197234,14.3064422312179,14.8401483131139,0,0,1.46231069820369
"P42409",2.03143593891826,0,4.24004237517541,0,0,2.92462139640738
