"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q9HU73",9.65784872955573,-1.17947530077308,0.894155490164409,-1.31909417740779,0.187137629511447,0.395437834250359
"Q9X4P2",1.75582496362493,2.78914452308945,2.12656305027386,1.31157386691651,0.189663955322789,0.400129763810012
"Q9HVT7",19.628157350789,0.908121297842437,0.694121180603479,1.3083036841678,0.190770326044476,0.401169753161052
"Q9HX44",10.2106866149866,-1.37897671528429,1.05385534564725,-1.30850663801241,0.190701524568179,0.401169753161052
"Q9HVZ9",5.77562812985165,-1.63260994562038,1.24971467393765,-1.30638615330992,0.191421272255477,0.40124843607398
"Q9I3J6",3.38993775767678,2.1825629656425,1.67036730871945,1.30663654290248,0.191336179596111,0.40124843607398
"P08308",137.235357693918,-0.511820090164406,0.393374617190133,-1.30110095516667,0.193223900876086,0.403801071896869
"P15275",3.76503782054018,1.83802184486235,1.412769930149,1.30100577994926,0.193256476305382,0.403801071896869
"Q9I5Q9",9.8989134457564,-1.40093208527295,1.07823625203385,-1.29928119429337,0.193847445735563,0.404389886797633
"Q51434",6.58740238975991,1.36769361336754,1.05381263048919,1.29785274326485,0.194337941458338,0.40476755959794
"P34002",4.34826444195624,1.70048044165264,1.31425710479458,1.29387197942402,0.195709644668478,0.4069764947955
"Q9HV83",3.31809702349762,1.92601341932079,1.49393726593241,1.28921974385497,0.197321702896583,0.409142832197081
"Q9HYY9",1.78201213558494,-4.02729691398633,3.12421061793145,-1.28906063210707,0.197377008498745,0.409142832197081
"Q9I4N8",4.30125916289077,1.73608890520627,1.35519461038747,1.28106243332085,0.200171737592952,0.414279482233515
"Q9I2T9",11.9955273296797,-1.03790400709897,0.812040954074596,-1.2781424408351,0.201199206820632,0.415151175597891
"Q9I753",4.75172484236468,1.64298599007675,1.28552958791868,1.27806159073849,0.201227710496226,0.415151175597891
"Q9HXH9",3.12254734346502,-2.61550071789615,2.05506485100142,-1.2727095773263,0.203121117833841,0.418397515160101
"P43336",18.680177380814,-0.887936751554389,0.699961143791886,-1.26855148950724,0.204601075411374,0.420783343770562
"Q9HW68",26.3692944832256,-0.76262769096111,0.603620071284622,-1.26342334730203,0.206437077971064,0.423892775488464
"Q9HTQ0",39.6155769951297,0.760256829365523,0.603156862567531,1.26046286886175,0.207502434540613,0.425412514700818
"Q9HUN0",2.48705692033137,2.3349871395781,1.86044878425788,1.25506660507696,0.209454582158574,0.428742712775296
"P72170",5.50669938774972,-1.65732741479955,1.32189809379004,-1.25374824472875,0.20993352620538,0.428757715775744
"Q9HVU6",5.46461522359514,1.84603104099051,1.47300398088436,1.25324239781226,0.210117504443618,0.428757715775744
"Q9I0K9",24.1122275369833,0.976650200792994,0.780500765536077,1.25131229067046,0.210820563051329,0.429522268646633
"Q9HVT9",8.02280143806255,-1.51024953382081,1.21905030793689,-1.23887383809184,0.215392223674673,0.438154010212243
"Q9HVV3",5.71266401583503,-1.56316337977065,1.26334824137289,-1.23731788954085,0.215969088897373,0.438645292356777
"Q9HUE1",4.39443758598864,1.67245429576887,1.3593173402667,1.23036339361399,0.218561054951487,0.443074679197961
"Q9HV22",3.97273003796026,1.71843304111839,1.3974952832227,1.22965212244265,0.218827402723152,0.443074679197961
"Q9HZH7",1.86110747091368,2.90894199323276,2.3683595479497,1.22825184873262,0.219352440492316,0.443451301644435
"G3XDB0",2.67676037598755,-2.64981279078606,2.17629503312566,-1.21757976306195,0.223383708551931,0.450240488380908
"P80358",7.18973039802985,-1.22956829774484,1.00987986645025,-1.21753917331454,0.223399141406123,0.450240488380908
"Q9HU35",2.01158339478744,2.44820017510836,2.02823226694357,1.20706105262671,0.227408632616565,0.455120545896862
"Q9HVU9",4.27081778191698,-1.66961873051596,1.38366113316013,-1.20666736276876,0.227560272948431,0.455120545896862
"Q9HY12",17.3857192266604,-0.95009396280452,0.786459161959923,-1.20806522291228,0.227022175389798,0.455120545896862
"Q9HZ32",6.21441442055367,-1.37499817853061,1.13880523121546,-1.20740416433025,0.227276532588425,0.455120545896862
"Q9I5V1",13.0872766340832,0.9968103577069,0.824181827930668,1.20945442367937,0.226488310707838,0.455120545896862
"Q9I012",6.50670022903799,-1.68978827928274,1.40429955213772,-1.20329617474451,0.228861728823261,0.457024643207367
"P57665",2.57015804376439,-2.26252708387202,1.8859208865167,-1.19969352905938,0.230258387096666,0.459112759637865
"Q9HUM5",10.6131686386082,1.10603253013559,0.926698465379282,1.19351932851524,0.232666046968433,0.462503327408374
"Q9HXF4",3.92589247601814,-2.28994103042473,1.91737624630963,-1.19430969004241,0.232356848550269,0.462503327408374
"Q9I6N0",2.5322378140728,-2.58251248297123,2.16595321932311,-1.19232144994263,0.233135227001334,0.462732741908567
"Q59636",63.3229376092083,0.794743870850862,0.668307838606121,1.18918831254238,0.234365572584073,0.464469952939345
"G3XD64",3.45559461909168,1.75401371345537,1.48108003316827,1.18428016999409,0.236302175856588,0.467290411021572
"Q9I2R5",3.61116103430056,-2.3725127535005,2.00427843886426,-1.18372413108675,0.23652228342525,0.467290411021572
"Q9XCX8",2.51426259312631,-2.24452135655554,1.8975209112184,-1.18287041965421,0.236860506504053,0.467290411021572
"G3XD39",24.0527291723632,0.842345738218164,0.714805109643748,1.17842713608746,0.238626364781285,0.469771299061635
"Q9I1E8",20.4414924143829,-0.8892374085635,0.755511771464461,-1.17700007087888,0.239195477962576,0.469771299061635
"Q9I4D7",3.55879148406767,-1.75761840795796,1.49303258752121,-1.17721369422755,0.239110224157204,0.469771299061635
"Q9HYL2",17.9637989281391,-0.883193419645145,0.751811205371596,-1.17475426454785,0.240093042543459,0.470827135902315
"Q9I3C5",52.0307221355659,-0.571850511037793,0.487290358655196,-1.17353134713349,0.240582793795352,0.471081278868743
"G3XD23",17.1748484796326,-0.886223524462258,0.760848313920102,-1.16478345058845,0.244106659442634,0.476803062182747
"Q9HX20",2.60028507481535,-2.53187477837683,2.17595489758359,-1.16356951202825,0.244598512786409,0.476803062182747
"Q9HXY5",6.79886579457207,-1.25567924527204,1.07865873086049,-1.16411169663489,0.244378749120811,0.476803062182747
"Q9HT62",2.72373606884087,2.11467160497367,1.82264419790384,1.16022184000897,0.245958497166515,0.478740646270537
"Q9HTV1",26.5967794753782,-0.714112455680929,0.617641716896287,-1.15619207081642,0.247602602398978,0.481224671527285
"P29248",5.92212036982199,-1.24967198191723,1.08212302363481,-1.15483355831357,0.2481585918789,0.481589670886648
"P05384",473.442618336536,0.552431370758068,0.479680836458603,1.15166445846903,0.249458982548784,0.482680989902084
"Q9HXU1",8.39153041658217,-1.06256457929238,0.922307275455995,-1.1520722080036,0.249291402452939,0.482680989902084
"Q59643",17.4729438398537,-1.13615887071051,0.991638463385729,-1.14573900938791,0.251903157826887,0.486690296067308
"Q9HTX5",10.8138153878702,-1.24110033962475,1.08880983720991,-1.13986877892754,0.25434097395787,0.490675507281555
"Q9I026",2.50047692835554,-2.469671196692,2.17531123294173,-1.13531855087798,0.256241872289136,0.492888777873809
"Q9I4D6",24.5644224239929,0.825480551519852,0.726520656430001,1.13621071089172,0.255868388906489,0.492888777873809
"Q9HTW5",4.90208173464351,-1.69680016849568,1.49826579375531,-1.1325094489695,0.257420314125757,0.494428444752555
"O52760",48.4666385855535,0.609584312676184,0.543104126974911,1.12240780800464,0.26168908614776,0.501148800126021
"Q9HV59",51.3326763127962,0.655104503604844,0.58459373394491,1.12061499391059,0.262451779882511,0.501148800126021
"Q9HXI4",2.24384911714496,1.93035580957606,1.72130637649919,1.12144812563934,0.262097160680561,0.501148800126021
"Q9I3Q7",2.18003472239652,-2.21003927372606,1.96918772416011,-1.12231010106905,0.261730612838931,0.501148800126021
"Q51561",116.638473356011,-0.532724466598552,0.476333268247033,-1.11838601691426,0.263402163795727,0.501586811347933
"Q9HXI5",3.59233464605324,1.60135814774056,1.43198525526192,1.11827837741783,0.263448118804304,0.501586811347933
"Q9HV90",6.93143805901532,-1.10369779799983,0.98887762117769,-1.11611161418073,0.264374361326861,0.50261869856909
"Q9HW49",128.879898164201,-0.797578902735633,0.718446029467912,-1.11014449244897,0.266936767323723,0.506158270419704
"Q9I5H5",4.62134433984295,-1.49013739335805,1.34249719080279,-1.1099743102382,0.267010096781037,0.506158270419704
"P26480",15.5110036462492,-0.813420976873661,0.733556125049195,-1.10887353959332,0.267484740157741,0.506324225942585
"P45683",5.54402784337771,1.39136640803167,1.25804442330684,1.10597557785311,0.268737090164369,0.507912229747924
"Q9I2Z1",203.074077723099,-0.647836414938944,0.586680264345915,-1.10424102242678,0.269488598964112,0.507912229747924
"Q9K3C5",3.24714483303909,1.90676852191136,1.72606473730966,1.10469119766814,0.26929341883186,0.507912229747924
"O87125",10.1795786483066,-0.923103592963853,0.843162162406489,-1.09481145397844,0.273599247370424,0.511971123834784
"Q9HT45",3.55195347349185,1.63544440678935,1.49380920071132,1.09481479027615,0.273597785433109,0.511971123834784
"Q9HTU2",2.40066878189573,-2.40478492315864,2.19561042932407,-1.09526940255014,0.273398628133415,0.511971123834784
"Q9HV40",3.41533950254346,-1.66366369141894,1.51914630432449,-1.09513065771418,0.273459399189731,0.511971123834784
"Q9HY77",11.5171316342597,1.22040266011036,1.1120268720799,1.09745788591219,0.272441280937669,0.511971123834784
"Q9HTM3",3.96800002513735,1.78237788564515,1.63742139790534,1.0885272953714,0.2763623934403,0.51640287231416
"Q9HVE7",3.72958990118601,-1.86692676109681,1.71904703453259,-1.08602424691913,0.277468264997464,0.516918033747785
"Q9HYI8",2.17731035283842,2.10616610714026,1.93811279390799,1.08670976929749,0.277165095163533,0.516918033747785
"Q9I038",11.1193370683628,0.90625172753513,0.835084775339742,1.08522123058277,0.277823683275759,0.516918033747785
"Q9I0Z9",2.92489248635363,-1.98929243125709,1.83508344393216,-1.08403377395989,0.278349824285158,0.517161321257083
"Q9X6W6",15.3353394369598,0.875108225891859,0.808623313653676,1.08221988052481,0.279154836694214,0.517921314036925
"Q9HUG9",7.55098025807959,1.04866945039576,0.970419747372359,1.08063490384988,0.27985954997973,0.518493330557346
"P47205",25.9534128969612,-0.653973892470768,0.607103510887513,-1.07720327875346,0.281389460825684,0.520590402772269
"Q9HUV9",11.2194673553971,-0.860278386224964,0.805090438824269,-1.06854875519487,0.285273050050196,0.527029872126633
"Q9HZ76",21.2804521080387,0.655140885761967,0.616726243363569,1.06228799700316,0.288104961774721,0.530762380283571
"Q9X4G0",38.0105167378209,-0.707191863028475,0.665185850322773,-1.06314928780478,0.287714255762219,0.530762380283571
"Q9HZE0",87.2819274670375,0.446056192070505,0.421240880149034,1.05891002770835,0.289640756990548,0.532841223830712
"Q9HUF1",6.87000635198605,1.35876877446709,1.28480791164419,1.05756569690503,0.29025348834582,0.533218487017322
"Q9I6H4",6.27800557606022,-1.10380420130924,1.04513886334684,-1.05613162041887,0.290908085798786,0.533671495406468
"Q9HXE5",2.69152167831846,-2.33968118807556,2.23838149053705,-1.04525577876996,0.295904769844112,0.540950439005976
"Q9HYR7",9.37865644737493,0.941155869302374,0.899364166673126,1.04646805396288,0.295344986805967,0.540950439005976
"Q9I5U9",50.9835354560123,0.569425682868335,0.545010606279164,1.04479743386253,0.296116601168409,0.540950439005976
"Q9HTC8",4.13296941455582,1.66296952032716,1.59497811649447,1.04262842425834,0.297120419424945,0.541272296111181
"Q9I5E3",48.4022291467001,0.541694463776671,0.519226332674882,1.04327232593548,0.296822184371478,0.541272296111181
"P77915",16.6936202475474,-0.755993730554191,0.726375791461864,-1.04077495346138,0.29798000701012,0.542083239456519
"Q9I671",37.666716056016,-0.543828752986964,0.524832362337783,-1.03619515870661,0.300111104911994,0.545201840590123
"G3XD40",9.48275361677593,-0.937451785505638,0.908403586770795,-1.03197719511226,0.302082800819386,0.547263578215729
"Q9HX94",8.38605707372706,-0.962042926610861,0.931599815920549,-1.03267831333804,0.301754465671683,0.547263578215729
"Q9I508",4.67409980151463,1.4161158400969,1.37493525859443,1.02995092404901,0.303033043761289,0.548225755518349
"Q9HUA3",14.5107848674381,0.759592763446426,0.741431351421743,1.02449506888245,0.305601498754147,0.552108785042022
"Q9HVA0",20.3075503558451,-0.69311227919953,0.677990123128925,-1.02230438992358,0.306636856149272,0.552453178847449
"Q9HYZ0",6.25025828064948,-1.09373983328863,1.06934383469356,-1.02281398910582,0.306395802504929,0.552453178847449
"Q9I520",2.31480130760349,1.99500224378646,1.95382575350678,1.02107480168371,0.307219000512073,0.552740650164775
"Q9HYD1",6.37633340473579,1.221144914462,1.19752953849534,1.01972007805029,0.307861236574631,0.553135298680793
"Q9I472",2.40483942154402,1.9117523689951,1.87814535283074,1.01789372484601,0.308728464103277,0.553932552876661
"Q9I6A1",3.83833626532295,1.41249440897729,1.39045997490252,1.01584686684441,0.309702314084343,0.554918666879891
"Q9HZ26",3.82384279977825,1.40605691801495,1.39041789283955,1.01124771570903,0.311897883364943,0.557195255854675
"Q9HZI0",2.30623640547577,2.225364027873,2.20221801455704,1.01051031876179,0.312250858212138,0.557195255854675
"Q9I4H7",3.7675101308776,-1.66909655021423,1.6512111171607,-1.01083170581136,0.312096985324199,0.557195255854675
"P54292",3.77864274236425,1.67787649812802,1.67014696986411,1.00462805274229,0.315075984034121,0.557855327220431
"Q59653",12.5667158055657,-0.839968403379703,0.835367952177898,-1.0055070956335,0.314652734497883,0.557855327220431
"Q9HTV3",1.71783878927521,2.45249608260158,2.44172149275401,1.00441270221831,0.315179729981574,0.557855327220431
"Q9HWF7",5.04323058887304,-1.31015928723516,1.30285966430699,-1.0056027699131,0.314606690943286,0.557855327220431
"Q9HYR9",18.6961453464847,-0.721614526981567,0.717754297537374,-1.00537820457145,0.314714770739309,0.557855327220431
"Q9I4K8",9.08730550790689,-0.923783688614124,0.918736350884092,-1.00549378254727,0.314659141814504,0.557855327220431
"P07344",3.32272895260536,-1.98972016910066,1.99263498035237,-0.998537207626865,0.318018931483073,0.561728006788986
"P20577",1.67360746483758,2.14039739892092,2.14503995297164,0.997835679450031,0.318359045744623,0.561728006788986
"P26276",7.95578469851993,0.954244072209614,0.95690103625583,0.997223365901439,0.318656101710572,0.561728006788986
"Q9I1Z6",16.9608965326492,0.681485015461355,0.684352889624023,0.995809363551832,0.319342779878455,0.562180829180376
"Q9HWF3",4.48261406959014,1.3297317846458,1.33976909905861,0.992508175908916,0.320949693136727,0.564250266966182
"Q9HU67",14.423678962324,-0.758464276245418,0.765821116155495,-0.990393526954429,0.321981808109456,0.565304973163984
"Q9HX10",4.48527895253029,1.16938412329398,1.18691463552799,0.985230182770295,0.324511017999166,0.566782284292449
"Q9HYI7",3.44174735680632,-1.71978510711152,1.74521185013664,-0.985430569347139,0.324412620139008,0.566782284292449
"Q9I1K7",3.67834529808625,-1.63746868042569,1.65914107445764,-0.986937582122709,0.323673238802178,0.566782284292449
"Q9I5U1",8.24110323659583,-0.953967950614578,0.968360177304367,-0.985137527309464,0.324556522121594,0.566782284292449
"Q9I7B7",11.7874851756775,0.812242533667696,0.825294947331951,0.984184546741196,0.325024782488455,0.566843220659866
"Q9HW01",2.78080222362649,-2.05341750058745,2.1123624188704,-0.972095262746401,0.331003158656749,0.575734217450834
"Q9I2A8",48.0646251331034,0.476299816435302,0.489857222077568,0.972323760820007,0.330889506700903,0.575734217450834
"Q9I576",34.0372129358407,-0.582749158693852,0.600399113532275,-0.970602963194625,0.331746029817114,0.576260035857617
"O52759",57.9907857614256,-0.564938745070662,0.585075832482872,-0.965582089886101,0.334253340896602,0.578311335836978
"Q9HTE9",3.47668969779701,-1.94178011822046,2.01016588424356,-0.965980038483821,0.334054169655962,0.578311335836978
"Q9I1M1",7.62123250736743,-1.08781701155444,1.12583825451179,-0.966228503246381,0.333929853128869,0.578311335836978
"Q9HV00",1.87451828116982,-2.02341489188713,2.09851579103838,-0.964212373587104,0.334939462052625,0.57873291461669
"Q9HYP0",2.98334925076365,1.46649935792822,1.5233374634507,0.962688434515529,0.3357039024474,0.579288528233772
"Q9I3I1",4.00046379255358,-1.37495201778263,1.43041906283949,-0.961223220175248,0.336439943541765,0.57979373669648
"Q9HVC2",4.07876909590768,1.3474980266044,1.40586743443223,0.958481570596013,0.337819980234445,0.581405965982439
"Q51480",1.77888997212634,2.28317525460569,2.39771913248255,0.952227983534394,0.340981371988216,0.583774390786108
"Q9HYR6",6.94976641386482,-1.08083108201288,1.13487664062134,-0.952377591824543,0.340905519627636,0.583774390786108
"Q9I4E6",1.95835282708951,1.93171704889615,2.02811276230745,0.952470239720977,0.340858551969612,0.583774390786108
"Q9I747",31.4529398652812,0.563363509205047,0.591532655089439,0.952379389976141,0.340904608018993,0.583774390786108
